parasite_leaf:,host_leaf
P17,H2
P17,H4
P408,H31
P409,H36
P202,H20
P384,H20
P385,H46
P326,H50
P327,H51
P358,H49
P359,H6
P310,H48
P269,H30
P381,H50
P380,H49
P375,H49
P306,H48
P161,H32
P415,H19
P414,H30
P322,H22
P297,H22
P204,H30
P387,H51
P386,H31
P280,H46
P281,H47
P215,H40
P230,H26
P231,H26
P169,H35
P139,H25
P183,H11
P183,H19
P182,H26
P137,H3
P137,H6
P136,H3
P136,H6
P193,H5
P192,H19
P149,H19
P93,H4
P93,H22
P84,H4
P84,H23
P187,H18
P187,H25
P320,H22
P321,H39
P19,H2
P19,H4
P220,H36
P221,H36
P181,H17
P181,H37
P318,H22
P319,H48
P67,H4
P67,H23
P9,H3
P9,H6
P255,H18
P255,H25
P254,H30
P132,H22
P123,H6
P392,H23
P393,H37
P72,H22
P338,H22
P339,H5
P360,H5
P361,H36
P197,H5
P312,H5
P313,H40
P295,H44
P75,H2
P75,H5
P337,H30
P336,H48
P340,H49
P341,H49
P155,H32
P111,H29
P111,H31
P51,H13
P51,H17
P26,H8
P26,H11
P61,H10
P61,H20
P324,H50
P325,H51
P264,H19
P265,H6
P389,H46
P388,H39
P346,H39
P316,H48
P366,H49
P367,H36
P159,H32
P199,H15
P199,H39
P258,H44
P259,H45
P245,H43
P396,H30
P397,H30
P219,H24
P372,H48
P373,H6
P351,H37
P343,H30
P301,H49
P153,H32
P176,H36
P177,H37
P234,H11
P234,H19
P235,H39
P314,H22
P315,H32
P171,H28
P171,H35
P292,H46
P293,H46
P285,H47
P417,H47
P416,H43
P400,H46
P287,H47
P211,H40
P370,H50
P371,H36
P333,H51
P394,H43
P395,H48
P420,H5
P421,H5
P376,H47
P288,H46
P290,H41
P290,H46
P362,H47
P363,H47
P225,H4
P225,H23
P378,H39
P379,H39
P364,H40
P368,H40
P369,H49
P173,H28
P173,H35
P413,H40
P412,H32
P399,H32
P256,H32
P304,H48
P305,H49
P419,H20
P418,H44
P261,H45
P247,H43
P228,H24
P89,H25
P59,H11
P59,H19
P402,H50
P403,H50
P329,H51
P330,H50
P331,H51
P63,H10
P63,H20
P29,H8
P29,H10
P68,H4
P68,H22
P124,H4
P124,H23
P125,H23
P12,H3
P12,H6
P25,H8
P25,H10
P128,H18
P128,H24
P278,H46
P279,H47
P209,H40
P274,H35
P275,H45
P87,H18
P87,H25
P243,H11
P243,H19
P242,H19
P43,H8
P43,H10
P150,H16
P150,H33
P151,H16
P151,H32
P349,H50
P348,H37
P174,H36
P163,H18
P163,H24
P406,H5
P407,H45
P272,H5
P273,H31
P216,H25
P141,H25
P90,H24
P178,H36
P179,H37
P241,H36
P240,H6
P334,H45
P335,H45
P262,H44
P249,H43
P227,H24
P201,H39
P195,H23
P352,H31
P353,H40
P135,H4
P135,H22
P115,H29
P115,H31
P267,H25
P266,H30
P185,H19
P405,H20
P404,H43
P390,H46
P357,H5
P283,H41
P283,H47
P410,H51
P411,H51
P344,H22
P207,H40
P423,H5
P422,H35
P97,H14
P97,H26
