parasite_leaf:,host_leaf
P243,H31
P242,H12
P1167,H86
P1166,H40
P1033,H59
P592,H12
P347,H19
P347,H47
P346,H47
P452,H42
P452,H49
P1003,H56
P1003,H89
P1002,H88
P260,H46
P26,H11
P26,H13
P464,H60
P465,H61
P1130,H92
P1131,H93
P601,H70
P645,H26
P645,H38
P778,H37
P779,H47
P470,H37
P417,H19
P417,H46
P416,H36
P226,H8
P226,H36
P443,H6
P443,H59
P442,H58
P1148,H92
P1149,H93
P936,H85
P896,H36
P926,H37
P927,H37
P413,H37
P751,H9
P751,H16
P750,H70
P1134,H92
P1135,H93
P991,H35
P991,H40
P1154,H92
P1155,H93
P943,H59
P609,H70
P484,H59
P972,H58
P973,H69
P217,H23
P217,H31
P677,H14
P677,H72
P676,H7
P49,H12
P146,H18
P146,H35
P794,H78
P795,H79
P699,H75
P355,H7
P481,H49
P480,H47
P316,H47
P477,H5
P477,H7
P856,H82
P857,H83
P1110,H81
P1111,H62
P1045,H53
P1044,H76
P905,H47
P1095,H83
P1094,H46
P1065,H41
P266,H19
P266,H46
P739,H59
P738,H47
P824,H31
P825,H53
P1186,H46
P1187,H85
P1200,H84
P1201,H73
P781,H66
P1197,H93
P1196,H41
P1051,H85
P1050,H73
P770,H46
P423,H36
P368,H46
P559,H57
P558,H60
P469,H61
P671,H49
P670,H12
P681,H35
P681,H41
P680,H49
P271,H39
P556,H19
P556,H47
P557,H67
P1121,H59
P1120,H84
P877,H85
P687,H69
P839,H67
P838,H73
P874,H84
P875,H85
P639,H73
P1058,H53
P1059,H91
P964,H64
P1038,H76
P1039,H76
P1104,H76
P1105,H67
P737,H58
P854,H80
P854,H82
P855,H83
P817,H81
P532,H24
P532,H27
P542,H30
P543,H30
P650,H59
P651,H46
P1068,H58
P1069,H85
P475,H58
P474,H16
P84,H11
P84,H12
P152,H18
P152,H35
P788,H78
P789,H79
P691,H75
P337,H44
P337,H50
P627,H53
P626,H60
P1077,H30
P1076,H61
P520,H66
P521,H67
P252,H31
P253,H16
P1056,H49
P1057,H49
P712,H75
P1037,H37
P1036,H79
P798,H78
P1100,H46
P1101,H84
P1099,H76
P742,H53
P665,H31
