parasite_leaf:,host_leaf
P17,H6
P17,H11
P126,H25
P127,H25
P750,H50
P751,H44
P804,H94
P805,H95
P666,H49
P667,H49
P175,H44
P159,H24
P159,H40
P318,H34
P318,H60
P319,H34
P319,H61
P143,H35
P760,H92
P761,H93
P300,H38
P151,H33
P151,H39
P784,H89
P785,H62
P776,H89
P678,H71
P404,H70
P734,H66
P735,H66
P557,H17
P557,H29
P556,H29
P31,H10
P31,H14
P235,H8
P235,H47
P234,H47
P271,H46
P271,H57
P673,H46
P673,H56
P672,H38
P564,H56
P753,H69
P752,H31
P491,H49
P524,H59
P524,H81
P525,H80
P307,H58
P80,H21
P80,H27
P456,H74
P457,H75
P393,H69
P345,H20
P345,H62
P587,H69
P586,H12
P744,H44
P745,H61
P226,H48
P226,H51
P794,H60
P795,H88
P390,H50
P221,H49
P561,H24
P561,H40
P560,H40
P120,H31
P352,H64
P353,H65
P694,H90
P695,H91
P619,H87
P79,H21
P79,H26
P181,H18
P181,H31
P646,H31
P647,H31
P568,H82
P568,H84
P808,H85
P809,H85
P533,H83
P513,H78
P443,H72
P690,H44
P691,H44
P486,H53
P94,H11
P94,H20
P95,H19
P84,H21
P84,H27
P85,H21
P85,H26
P99,H17
P99,H29
P406,H70
P407,H71
P369,H66
P395,H63
P395,H69
P458,H74
P459,H75
P657,H75
P656,H62
P460,H74
P461,H75
P397,H69
P683,H76
P682,H62
P483,H60
P432,H38
P433,H38
P289,H40
P197,H38
P498,H55
P498,H77
P499,H25
P708,H90
P709,H91
P637,H87
P710,H90
P711,H91
P639,H87
P504,H76
P725,H49
P724,H53
P600,H54
P592,H54
P154,H18
P154,H31
P700,H90
P701,H91
P627,H87
P337,H40
P599,H40
P598,H53
P702,H90
P703,H91
P629,H87
P508,H74
P509,H12
P726,H75
P727,H31
P796,H39
P797,H85
P606,H70
P607,H70
P732,H67
P732,H71
P772,H92
P773,H93
P786,H66
P787,H66
P476,H76
P477,H77
P259,H54
P240,H29
P778,H29
P779,H80
P275,H46
P275,H57
P274,H56
P229,H25
P312,H47
P313,H47
P757,H61
P756,H84
P748,H44
P496,H77
P470,H76
P253,H54
P145,H16
P145,H37
P526,H59
P526,H81
P527,H80
P309,H58
P184,H3
P184,H13
P452,H36
P452,H54
P799,H92
P798,H44
P693,H44
P292,H54
P688,H76
P689,H57
P475,H77
P591,H29
P590,H72
P780,H14
P781,H64
P276,H46
P276,H56
P277,H57
P728,H44
P729,H12
P770,H92
P771,H93
P764,H92
P765,H93
P314,H56
P279,H46
P279,H57
P766,H92
P767,H93
P364,H31
P654,H47
P655,H75
P43,H19
P42,H12
P296,H56
P297,H39
P554,H57
P555,H57
P739,H44
P738,H85
P612,H82
P612,H85
P576,H84
P541,H83
P521,H78
P665,H39
P664,H72
P658,H47
P659,H53
P64,H15
P64,H23
P65,H15
P65,H22
P29,H10
P29,H14
P260,H38
P261,H38
P712,H90
P713,H91
P640,H50
P224,H48
P224,H51
P219,H49
P466,H44
P467,H44
P546,H76
P547,H62
P802,H77
P803,H88
P324,H40
P77,H25
P272,H56
P273,H57
P685,H44
P684,H40
P604,H61
P338,H47
P680,H85
P681,H85
P570,H82
P570,H84
P535,H83
P741,H39
P740,H78
P445,H72
P249,H53
P310,H26
P310,H59
P311,H58
P263,H31
P72,H11
P72,H20
P117,H17
P117,H29
P116,H17
P116,H29
P322,H34
P322,H60
P484,H61
P485,H65
P792,H70
P793,H71
P415,H71
P674,H66
P675,H54
P112,H18
P112,H31
P113,H13
P190,H30
P190,H43
P488,H75
P489,H75
P462,H74
P595,H60
P594,H69
P437,H47
P436,H62
P495,H69
P494,H13
P194,H30
P194,H42
P195,H38
P371,H28
P371,H66
P408,H70
P409,H71
P714,H90
P715,H91
P642,H80
P670,H88
P671,H89
P716,H90
P717,H91
P663,H44
P625,H87
P698,H90
P699,H91
P623,H87
P551,H17
P551,H29
P736,H64
P737,H19
P359,H65
P574,H84
P575,H85
P644,H83
P645,H62
P519,H78
P790,H72
P791,H75
P813,H53
P812,H80
P758,H92
P759,H93
P63,H10
P63,H14
P39,H3
P39,H13
P566,H84
P567,H85
P531,H83
P788,H78
P789,H65
P441,H52
P441,H72
P245,H53
P468,H25
P469,H74
P198,H21
P198,H26
P686,H71
P687,H31
P501,H14
P410,H70
P373,H66
P58,H5
P58,H19
P167,H30
P167,H42
P403,H34
P403,H61
P402,H65
P578,H84
P579,H85
P783,H31
P782,H12
P722,H83
P523,H78
P492,H64
P635,H42
P635,H87
P706,H90
P707,H91
P747,H29
P746,H19
P718,H86
P718,H90
P719,H91
P720,H90
P721,H91
P633,H87
P264,H44
P676,H60
P677,H60
P321,H61
P814,H71
P815,H31
P424,H70
P704,H86
P704,H90
P705,H91
P631,H87
P544,H66
P597,H24
P597,H40
P596,H85
P754,H84
P755,H84
P742,H71
P743,H35
P810,H70
P811,H84
P389,H66
P806,H94
P807,H95
P548,H70
P423,H71
P385,H66
P506,H77
P507,H77
P480,H76
P768,H92
P769,H93
P103,H17
P103,H29
P537,H79
P537,H83
P573,H82
P573,H85
P572,H84
P800,H78
P801,H78
P447,H72
P251,H53
P616,H71
P617,H12
P589,H19
P418,H70
P381,H66
P454,H66
P455,H25
P401,H66
P652,H71
P653,H31
P420,H70
P356,H64
P357,H65
P696,H90
P697,H91
P621,H87
P329,H57
P328,H25
P331,H50
P330,H31
P584,H19
P585,H13
P88,H3
P88,H12
P412,H70
P413,H71
P375,H28
P375,H66
P651,H77
P650,H14
P730,H36
P730,H54
P731,H40
P428,H14
P774,H92
P775,H47
P763,H93
P316,H57
P305,H46
P305,H57
P648,H46
P648,H57
P649,H69
P431,H69
P363,H54
P268,H56
P209,H8
P209,H47
P25,H13
