parasite_leaf:,host_leaf
P18,H4
P18,H7
P437,H29
P436,H31
P411,H31
P278,H25
P275,H12
P191,H10
P191,H16
P86,H25
P518,H24
P519,H24
P265,H9
P265,H23
P264,H29
P183,H29
P496,H39
P497,H35
P404,H38
P500,H40
P501,H40
P429,H41
P400,H38
P401,H39
P532,H39
P533,H39
P394,H38
P434,H40
P435,H41
P413,H31
P485,H5
P484,H43
P438,H42
P249,H35
P227,H33
P423,H16
P423,H41
P422,H40
P343,H35
P35,H7
P35,H18
P22,H6
P22,H12
P516,H45
P517,H45
P472,H44
P333,H27
P195,H31
P366,H26
P366,H30
P424,H40
P425,H41
P197,H31
P200,H26
P200,H30
P352,H26
P352,H31
P353,H25
P466,H44
P467,H45
P301,H25
P203,H31
P490,H38
P491,H21
P399,H39
P327,H29
P396,H38
P397,H39
P232,H10
P232,H16
P510,H40
P511,H40
P493,H33
P419,H16
P419,H41
P235,H29
P430,H40
P431,H41
P383,H33
P381,H21
P174,H13
P175,H24
P7,H2
P7,H5
P62,H19
P62,H24
P63,H25
P384,H38
P385,H39
P165,H29
P217,H13
P216,H29
P171,H29
P526,H39
P527,H20
P386,H38
P482,H13
P483,H13
P142,H24
P80,H9
P80,H23
P146,H11
P146,H15
P319,H32
P319,H34
P318,H21
P336,H18
P336,H29
P337,H21
P538,H12
P539,H12
P276,H31
P534,H21
P535,H35
P528,H44
P469,H45
P470,H44
P471,H45
P282,H36
P283,H37
P310,H27
P311,H27
P236,H27
P207,H23
P240,H19
P240,H24
P241,H23
P495,H5
P494,H21
P355,H21
P268,H25
P65,H25
P450,H25
P451,H25
P104,H23
P444,H42
P445,H43
P476,H44
P477,H45
P220,H24
P488,H29
P489,H31
P369,H21
P453,H39
P452,H20
P315,H13
P536,H39
P537,H39
P392,H38
P340,H18
P340,H28
P378,H13
P379,H13
P357,H24
P208,H6
P208,H12
P209,H21
P93,H6
P93,H13
P218,H6
P218,H12
P219,H12
P25,H6
P25,H13
P51,H9
P51,H23
P464,H44
P465,H45
P506,H25
P507,H23
P460,H44
P461,H45
P290,H36
P291,H37
P364,H5
P365,H5
P515,H29
P514,H43
P442,H42
P522,H36
P523,H37
P289,H37
P321,H29
P320,H5
P351,H25
P350,H23
P127,H9
P127,H23
P110,H24
P98,H24
P85,H24
P73,H6
P73,H13
P184,H6
P184,H13
P455,H38
P454,H41
P426,H40
P370,H5
P229,H15
P229,H33
P440,H42
P441,H43
P251,H35
P43,H7
P43,H18
P420,H40
P421,H41
P258,H31
P458,H44
P459,H45
P331,H13
P330,H21
P524,H21
P525,H31
P91,H11
P91,H15
P178,H23
P179,H23
P46,H14
P46,H20
P260,H32
P260,H34
P446,H24
P447,H24
P498,H20
P499,H23
P487,H43
P520,H35
P521,H35
P273,H35
P531,H12
P530,H33
P503,H25
P362,H20
P363,H20
P449,H16
P449,H40
P448,H23
P151,H19
P151,H25
P239,H19
P239,H24
P474,H44
P475,H45
P334,H29
P222,H20
P296,H36
P297,H37
P247,H12
P295,H22
P295,H37
P294,H36
P131,H7
P131,H18
P509,H38
P508,H5
P338,H5
P328,H14
P328,H21
P388,H38
P389,H39
P159,H29
P402,H38
P403,H39
P414,H5
P415,H5
P155,H29
P125,H10
P125,H16
P513,H25
P512,H41
P416,H40
P215,H14
P215,H21
P214,H5
P406,H38
P407,H39
P376,H5
P432,H40
P433,H41
P409,H2
P409,H5
P478,H44
P479,H45
P457,H31
P462,H44
P463,H45
P199,H26
P199,H31
P293,H22
P293,H37
P292,H36
P224,H27
P324,H36
P325,H36
P287,H37
P168,H29
P306,H36
P307,H36
P299,H37
P480,H39
P481,H5
P390,H38
P135,H5
P152,H6
P152,H13
P504,H13
P505,H21
P313,H13
P103,H9
P103,H23
P285,H22
P285,H37
P284,H36
P49,H9
P49,H23
