parasite_leaf:,host_leaf
P94,H22
P94,H29
P95,H22
P95,H28
P328,H45
P329,H39
P392,H50
P393,H51
P428,H54
P429,H55
P149,H33
P340,H46
P341,H47
P179,H22
P179,H28
P178,H26
P93,H27
P202,H38
P203,H39
P33,H7
P33,H12
P424,H36
P425,H34
P430,H54
P431,H55
P153,H33
P457,H14
P457,H38
P456,H50
P395,H51
P459,H38
P458,H9
P324,H34
P219,H34
P442,H35
P443,H35
P364,H47
P365,H17
P338,H46
P68,H9
P416,H52
P417,H53
P321,H28
P237,H41
P45,H9
P24,H7
P24,H13
P164,H20
P164,H34
P165,H20
P165,H35
P312,H16
P313,H35
P87,H9
P384,H20
P384,H35
P385,H48
P310,H33
P144,H31
P144,H32
P418,H52
P419,H53
P354,H46
P402,H47
P403,H47
P460,H50
P461,H34
P404,H35
P323,H45
P255,H28
P445,H36
P444,H41
P316,H34
P452,H52
P453,H52
P415,H53
P238,H12
P238,H40
P239,H41
P111,H9
P110,H25
P466,H56
P467,H57
P371,H48
P412,H52
P413,H53
P245,H41
P235,H27
P447,H9
P446,H17
P396,H50
P397,H51
P383,H36
P379,H28
P281,H45
P131,H28
P213,H6
P213,H9
P306,H28
P307,H17
P253,H14
P253,H38
P252,H37
P186,H36
P146,H31
P146,H32
P232,H33
P233,H33
P348,H46
P349,H47
P299,H39
P230,H28
P231,H34
P137,H28
P184,H29
P184,H36
P185,H37
P294,H5
P294,H43
P295,H20
P295,H35
P270,H42
P272,H42
P273,H43
P263,H21
P263,H24
P262,H34
P421,H48
P420,H35
P287,H33
P214,H38
P215,H38
P260,H39
P261,H33
P211,H14
P211,H39
P210,H38
P54,H17
P38,H10
P38,H16
P190,H10
P190,H16
P191,H27
P192,H19
P192,H26
P352,H46
P353,H47
P450,H42
P451,H42
P330,H28
P41,H17
P470,H56
P471,H57
P375,H48
P277,H27
P440,H47
P441,H47
P407,H50
P344,H46
P464,H16
P465,H16
P474,H27
P475,H42
P426,H54
P427,H55
P141,H33
P257,H31
P257,H33
P256,H33
P438,H54
P439,H55
P409,H35
P315,H34
P285,H36
P334,H30
P334,H46
P335,H47
P49,H8
P49,H14
P48,H7
P48,H12
P80,H21
P80,H24
P81,H21
P81,H25
P432,H54
P433,H55
P434,H54
P435,H55
P455,H50
P454,H47
P399,H43
P387,H27
P350,H46
P346,H46
P347,H47
P342,H46
P343,H47
P206,H38
P207,H39
P436,H54
P437,H55
P401,H28
P199,H31
P199,H33
P198,H33
P291,H26
P290,H33
P297,H37
P296,H28
P176,H31
P176,H33
P472,H56
P473,H57
P377,H48
P389,H30
P389,H47
P388,H47
P361,H17
P360,H25
P391,H42
P390,H25
P305,H17
P423,H28
P422,H42
P251,H25
P225,H25
P448,H17
P449,H34
P282,H34
P362,H16
P363,H16
P157,H35
P249,H27
P248,H35
P170,H34
P227,H9
P226,H17
P240,H12
P240,H40
P380,H38
P381,H38
P366,H41
P410,H52
P411,H53
P243,H41
P36,H16
P303,H33
P302,H35
P223,H10
P223,H16
P168,H20
P168,H34
P462,H36
P463,H28
P266,H36
P246,H14
P246,H39
P204,H38
P288,H42
P289,H16
P275,H5
P275,H43
P357,H9
P356,H34
P200,H34
P159,H20
P159,H35
P79,H21
P79,H25
P172,H18
P172,H23
P173,H25
P468,H56
P469,H57
P373,H48
P221,H39
