parasite_leaf:,host_leaf
P317,H29
P317,H33
P1608,H93
P1609,H38
P1460,H92
P1215,H84
P1344,H88
P1345,H89
P723,H58
P722,H32
P1150,H80
P1151,H81
P939,H17
P1275,H80
P1274,H72
P715,H59
P1655,H81
P1654,H79
P1321,H40
P1110,H78
P1458,H92
P1459,H93
P1213,H84
P658,H62
P621,H51
P1725,H74
P1724,H63
P778,H51
P779,H51
P549,H27
P549,H52
P921,H50
P921,H75
P920,H74
P277,H17
P335,H26
P335,H35
P631,H43
P631,H65
P1338,H88
P1339,H89
P243,H18
P243,H42
P318,H45
P318,H46
P1358,H88
P1359,H89
P1094,H30
P1094,H77
P1468,H92
P1469,H93
P1223,H84
P1002,H76
P283,H47
P473,H44
P473,H59
P1532,H88
P1533,H92
P1353,H89
P966,H58
P712,H58
P217,H40
P980,H35
P981,H35
P1548,H89
P1549,H80
P1342,H88
P1539,H93
P1538,H34
P872,H19
P872,H30
P1714,H76
P1715,H8
P1015,H77
P167,H35
P554,H36
P554,H61
P747,H60
P747,H67
P746,H66
P946,H66
P947,H69
P743,H67
P1537,H62
P1536,H48
P1415,H48
P1696,H96
P1697,H97
P1070,H42
P1018,H49
P977,H49
P643,H8
P236,H8
P232,H35
P524,H54
P524,H56
P1552,H80
P1553,H80
P1592,H89
P1593,H49
P1729,H84
P1728,H81
P1661,H81
P1430,H28
P1430,H72
P1431,H32
P413,H57
P1390,H90
P1391,H91
P1255,H86
P1193,H82
P987,H48
P1622,H94
P1623,H95
P1134,H78
P1135,H79
P1087,H46
P1006,H76
P1007,H77
P457,H35
P1444,H57
P1445,H57
P1406,H57
P459,H57
P1694,H96
P1695,H97
P1055,H35
P1233,H83
P1233,H86
P1404,H90
P1405,H90
P1371,H91
P1171,H82
P1653,H71
P1653,H95
P1652,H94
P1611,H77
P1132,H78
P1133,H79
P1426,H80
P1427,H80
P1157,H81
P1505,H76
P1504,H25
P198,H6
P198,H23
P1290,H13
P1290,H48
P1291,H48
P466,H23
P284,H46
P285,H47
P692,H44
P692,H58
P693,H51
P475,H59
P219,H40
P1317,H58
P1316,H51
P1308,H17
P766,H32
P617,H29
P617,H32
P1016,H76
P1017,H77
P982,H72
P1319,H63
P1318,H80
P1141,H81
P274,H41
P274,H44
P1555,H61
P1554,H47
P1704,H96
P1705,H97
P286,H46
P221,H15
P221,H40
P959,H67
P958,H35
P1442,H4
P1442,H8
P1443,H8
