parasite_leaf:,host_leaf
P7,H3
P7,H4
P28,H2
P28,H7
P651,H9
P651,H36
P650,H36
P393,H37
P886,H27
P887,H40
P727,H27
P230,H26
P844,H54
P845,H55
P697,H50
P1062,H60
P1063,H61
P379,H12
P379,H23
P1035,H55
P1034,H24
P809,H46
P736,H24
P737,H24
P327,H8
P327,H13
P520,H42
P521,H43
P634,H48
P635,H49
P559,H45
P211,H12
P211,H22
P750,H31
P750,H52
P751,H53
P752,H52
P753,H53
P654,H49
P640,H48
P565,H45
P463,H23
P680,H42
P681,H42
P517,H43
P518,H42
P519,H43
P633,H44
P633,H49
P632,H48
P733,H26
P732,H45
P221,H24
P98,H3
P98,H4
P744,H52
P745,H53
P273,H7
P273,H30
P599,H34
P599,H47
P598,H46
P600,H46
P601,H47
P588,H46
P589,H47
P872,H4
P873,H4
P986,H58
P987,H59
P990,H58
P991,H59
P799,H47
P289,H33
P1057,H55
P1056,H33
P436,H33
P842,H54
P843,H55
P695,H50
P346,H29
P649,H34
P649,H46
P648,H21
P115,H10
P115,H16
P914,H56
P915,H57
P916,H56
P917,H57
P205,H23
P492,H16
P492,H40
P493,H41
P426,H13
P852,H54
P853,H55
P705,H50
P670,H23
P936,H56
P937,H57
P797,H47
P65,H4
P77,H6
P77,H10
P875,H48
P874,H24
P813,H53
P981,H35
P981,H59
P980,H58
P584,H46
P585,H47
P307,H33
P259,H20
P259,H29
P185,H21
P275,H7
P275,H30
P747,H31
P747,H53
P746,H52
P282,H13
P283,H13
P88,H11
P88,H14
P507,H38
P507,H43
P506,H38
P506,H42
P622,H48
P623,H49
P547,H45
P748,H52
P749,H53
P446,H24
P119,H10
P119,H16
P897,H54
P896,H47
P815,H47
P1041,H48
P1040,H46
P389,H23
P962,H58
P963,H59
P293,H33
P782,H29
P783,H53
P171,H21
P900,H13
P901,H21
P724,H13
P24,H5
P24,H9
P938,H56
P939,H57
P940,H56
P941,H57
P201,H23
P647,H44
P647,H49
P793,H9
P793,H36
P792,H48
P1064,H60
P1065,H61
P621,H33
P567,H45
P1022,H54
P1023,H54
P864,H49
P642,H48
P1017,H49
P1016,H45
P877,H13
P756,H31
P756,H52
P1031,H33
P1030,H53
P759,H31
P759,H53
P758,H52
P888,H43
P889,H33
P658,H43
P1007,H27
P1006,H42
P850,H54
P851,H55
P703,H50
P832,H26
P833,H26
P834,H41
P835,H41
P572,H26
P661,H12
P661,H22
P1044,H57
P1045,H13
P924,H56
P501,H23
P457,H28
P457,H33
P456,H33
P768,H47
P769,H53
P1026,H55
P1027,H47
P854,H54
P1008,H50
P1009,H50
P708,H19
P708,H51
P709,H50
P203,H23
P43,H13
P36,H6
P36,H11
P403,H3
P403,H4
P968,H58
P969,H59
P594,H46
P595,H47
P1070,H60
P1071,H61
P1072,H60
P1073,H61
P881,H50
P880,H47
P609,H37
P592,H46
P291,H28
P291,H33
P669,H28
P669,H33
P668,H41
P534,H29
P997,H57
P996,H21
P891,H4
P776,H21
P771,H43
P999,H56
P998,H24
P907,H41
P485,H16
P485,H41
P484,H40
P1060,H60
P1061,H61
P976,H58
P977,H59
P531,H33
P942,H56
P943,H57
P882,H46
P575,H47
