parasite_leaf:,host_leaf
P33,H9
P33,H18
P436,H76
P437,H77
P393,H54
P253,H58
P250,H35
P152,H9
P152,H18
P278,H66
P279,H67
P265,H65
P220,H9
P220,H19
P434,H76
P435,H77
P386,H40
P352,H40
P162,H9
P162,H19
P163,H49
P432,H76
P433,H77
P244,H61
P444,H78
P445,H79
P337,H25
P59,H33
P41,H25
P83,H15
P83,H36
P284,H66
P285,H67
P271,H65
P438,H67
P439,H41
P286,H66
P298,H65
P299,H65
P357,H21
P357,H70
P356,H62
P259,H63
P185,H54
P417,H73
P416,H70
P313,H71
P332,H21
P332,H70
P333,H42
P315,H71
P254,H27
P255,H57
P289,H64
P289,H67
P288,H66
P275,H46
P263,H65
P118,H33
P383,H50
P382,H70
P381,H67
P301,H71
P320,H70
P321,H70
P376,H21
P376,H71
P377,H41
P339,H71
P111,H43
P368,H66
P369,H48
P281,H67
P267,H65
P304,H70
P305,H71
P396,H74
P397,H33
P412,H73
P413,H50
P372,H72
P205,H58
P350,H53
P351,H50
P345,H53
P67,H15
P67,H36
P418,H76
P419,H77
P79,H25
P179,H15
P179,H36
P403,H69
P402,H71
P306,H21
P306,H70
P181,H29
P181,H48
P212,H18
P213,H39
P200,H22
P200,H56
P370,H70
P371,H70
P334,H57
P216,H50
P217,H50
P189,H39
P374,H51
P375,H57
P290,H68
P291,H69
P240,H50
P241,H40
P139,H51
P409,H74
P408,H69
P292,H68
P442,H78
P443,H79
P239,H61
P385,H72
P384,H47
P390,H18
P391,H50
P366,H47
P154,H42
P173,H31
P173,H46
P172,H46
P228,H34
P228,H42
P229,H57
P361,H69
P360,H46
P447,H60
P447,H79
P446,H78
P323,H46
P124,H46
P222,H31
P222,H47
P223,H47
P248,H52
P248,H58
P249,H58
P428,H76
P429,H77
P209,H58
P230,H52
P230,H59
P430,H10
P430,H76
P431,H77
P195,H49
P159,H53
P426,H76
P427,H77
P225,H57
P400,H30
P401,H40
P319,H41
P283,H64
P283,H67
P282,H66
P269,H65
P171,H41
P342,H27
P343,H68
P329,H27
P398,H62
P399,H62
P325,H40
P257,H63
P183,H54
P420,H76
P421,H77
P422,H76
P423,H77
P165,H28
P165,H35
P404,H50
P405,H46
P242,H51
P243,H41
P340,H69
P341,H39
P294,H68
P296,H68
P297,H69
P198,H56
P199,H57
P202,H56
P203,H57
P395,H18
P394,H25
P406,H18
P407,H18
P210,H18
P174,H18
P326,H71
P327,H30
P308,H70
P310,H70
P311,H71
P187,H26
P187,H54
P358,H62
P359,H56
P261,H63
P235,H32
P235,H61
P440,H78
P441,H79
P61,H33
P193,H25
P192,H47
P120,H46
P410,H17
P410,H30
P411,H30
P277,H50
P276,H41
P88,H40
P363,H71
P362,H42
P142,H39
P177,H6
P177,H10
P424,H76
P425,H77
P219,H34
P219,H43
P218,H43
P349,H53
P348,H30
P354,H43
P355,H43
P102,H42
P65,H28
P65,H35
P317,H65
P316,H48
P129,H49
P378,H74
P379,H75
P108,H41
P330,H38
P330,H40
P331,H40
P415,H67
P414,H39
P365,H39
P63,H8
P63,H25
