parasite_leaf:,host_leaf
P33,H8
P33,H12
P97,H25
P97,H30
P96,H25
P96,H30
P773,H57
P773,H65
P772,H25
P772,H31
P603,H47
P539,H57
P539,H65
P780,H64
P781,H61
P479,H28
P862,H51
P862,H56
P863,H56
P1194,H82
P1195,H83
P997,H31
P1186,H82
P1187,H83
P1102,H80
P1103,H81
P1076,H78
P1077,H78
P933,H79
P910,H63
P732,H63
P894,H75
P895,H29
P835,H37
P806,H74
P714,H65
P715,H34
P536,H64
P1006,H79
P1007,H37
P922,H78
P1021,H79
P1020,H39
P245,H34
P935,H58
P934,H34
P1133,H38
P1132,H52
P1165,H50
P1164,H70
P665,H71
P936,H71
P937,H38
P672,H70
P617,H39
P660,H70
P661,H71
P840,H74
P841,H59
P817,H75
P852,H63
P853,H63
P481,H48
P1119,H30
P1118,H73
P1011,H61
P896,H73
P696,H72
P546,H38
P547,H38
P363,H29
P769,H72
P768,H39
P601,H39
P586,H18
P586,H38
P205,H34
P332,H49
P332,H53
P540,H52
P541,H52
P737,H29
P736,H48
P155,H25
P155,H31
P974,H31
P975,H74
P948,H25
P948,H31
P224,H30
P225,H30
P92,H12
P92,H33
P93,H26
P352,H12
P352,H32
P819,H62
P819,H75
P818,H74
P517,H63
P497,H58
P668,H70
P669,H71
P854,H74
P855,H34
P821,H75
P513,H63
P181,H5
P181,H28
P956,H64
P957,H37
P776,H63
P950,H37
P951,H37
P403,H15
P403,H48
P1104,H80
P1105,H81
P1182,H82
P1183,H83
P271,H45
P252,H5
P252,H28
P425,H46
P425,H61
P1086,H60
P1087,H66
P889,H49
P889,H52
P888,H47
P1070,H56
P1071,H38
P1008,H44
P965,H37
P680,H67
P556,H66
P37,H13
P37,H24
P160,H17
P160,H35
P761,H43
P761,H62
P1173,H64
P1172,H78
P998,H74
P827,H75
P1068,H63
P1069,H63
P959,H16
P439,H5
P439,H29
P1096,H80
P1097,H81
P1176,H82
P1177,H83
P1138,H72
P1139,H54
P902,H55
P458,H54
P947,H50
P946,H74
P962,H75
P963,H75
P507,H63
P361,H18
P361,H39
P941,H50
P940,H55
P1003,H39
P1002,H52
P735,H52
P1123,H27
P1123,H45
P1122,H48
P1078,H48
P477,H34
P377,H15
P377,H48
P845,H63
P844,H39
P1127,H74
P1126,H39
P1089,H60
P900,H39
P608,H16
P570,H10
P570,H23
P571,H28
P1170,H34
P1171,H77
P656,H22
P656,H70
P1220,H84
P1221,H85
P1134,H71
P662,H22
P662,H70
P663,H71
P758,H44
P759,H48
P323,H16
P802,H45
P803,H47
P1198,H82
P1199,H83
P1148,H52
P1214,H84
P1215,H85
P1038,H56
P790,H34
P215,H13
P215,H24
P112,H29
P1150,H16
P1151,H16
P1157,H74
P1156,H59
P913,H67
P392,H58
P364,H30
P408,H25
P408,H30
P728,H26
P729,H26
P970,H22
P970,H71
P971,H78
P670,H70
P584,H30
P1085,H59
P1084,H78
P921,H79
P482,H34
P1129,H81
P1128,H34
P943,H72
P824,H74
P825,H75
P724,H58
P1204,H34
P1205,H34
P1154,H81
P1155,H52
P1106,H80
P1175,H74
P1174,H38
P388,H35
P388,H58
P389,H59
P562,H40
P562,H66
P1225,H65
P1224,H67
P462,H58
P461,H58
P992,H59
P993,H29
P1114,H74
P1115,H48
P811,H75
P505,H63
P1152,H37
P1153,H48
P1015,H37
P1229,H63
P1228,H71
P861,H64
P860,H70
P1095,H74
P1094,H61
P436,H60
P1208,H84
P1209,H85
P873,H77
P891,H72
P890,H61
P1058,H52
P1059,H52
P316,H34
P258,H44
P259,H45
P152,H18
P152,H38
P141,H39
P182,H5
P182,H29
P183,H11
P183,H26
P1140,H65
P1141,H56
P1050,H65
P528,H64
P367,H56
P1032,H31
P1033,H28
P778,H50
P66,H10
P66,H23
P67,H11
P67,H27
P1060,H58
P1061,H16
P1031,H26
P786,H63
P814,H74
P815,H75
P419,H56
P1112,H80
P1113,H81
P1073,H77
P1178,H82
P1179,H83
P1080,H73
P1081,H73
P704,H72
P706,H72
P707,H73
P1162,H58
P1163,H58
P1200,H82
P1201,H83
P1203,H65
P1202,H56
P742,H72
P743,H38
P701,H73
P977,H9
P977,H16
P976,H55
P1074,H50
P1075,H50
P340,H54
P327,H49
P327,H52
P297,H48
P1065,H79
P1064,H77
P1048,H29
P580,H60
P954,H70
P955,H70
P710,H61
P960,H47
P961,H47
P591,H47
P454,H41
P454,H47
P1210,H84
P1211,H85
P879,H77
P1212,H84
P1213,H85
P1017,H72
P881,H77
P1216,H84
P1217,H85
P1047,H50
P877,H77
P973,H72
P972,H77
P874,H20
P874,H76
P350,H17
P350,H34
P1144,H28
P1145,H37
P1004,H29
P667,H22
P667,H71
P666,H70
P469,H31
P128,H11
P128,H27
P857,H45
P856,H37
P552,H9
P552,H16
P553,H55
P618,H16
P619,H47
P569,H18
P569,H39
P967,H64
P966,H16
P1055,H77
P1054,H39
P567,H66
P240,H11
P240,H26
P1124,H72
P1125,H54
P980,H56
P499,H56
P487,H15
P487,H48
P925,H23
P925,H79
P924,H78
P655,H34
P698,H72
P699,H73
P938,H30
P939,H30
P489,H54
P1044,H45
P1045,H55
P766,H56
P767,H54
P577,H45
P989,H71
P988,H44
P688,H65
P689,H65
P606,H65
P764,H64
P765,H56
P1028,H37
P1029,H37
P908,H50
P909,H45
P1041,H61
P1040,H47
P682,H65
P953,H32
P953,H73
P952,H64
P375,H56
P357,H28
P1013,H71
P1012,H66
P945,H63
P750,H73
P1196,H82
P1197,H83
P1019,H66
P782,H72
P492,H50
P167,H11
P167,H26
P969,H78
P968,H26
P132,H5
P132,H28
P836,H73
P837,H54
P694,H32
P694,H72
P1083,H56
P1082,H59
P762,H58
P926,H78
P927,H79
P1147,H56
P1146,H16
P1136,H79
P918,H78
P45,H29
P46,H5
P46,H28
P858,H29
P859,H29
P805,H70
P713,H64
P527,H29
P30,H19
P30,H20
P1222,H71
P1223,H48
P1160,H50
P632,H30
P588,H30
P471,H30
P869,H20
P869,H77
P1206,H84
P1207,H85
P870,H20
P870,H76
P871,H77
P1037,H59
P1036,H47
P219,H25
P219,H31
P822,H74
P823,H75
P628,H64
P679,H41
P679,H47
P678,H65
P369,H56
P1110,H80
P1111,H81
P1026,H52
P887,H29
P850,H50
P1063,H30
P1062,H54
P917,H54
P191,H36
P191,H40
P1034,H61
P1035,H54
P1230,H60
P1231,H55
P281,H41
P281,H47
P832,H59
P833,H59
P495,H16
P386,H58
P564,H66
P565,H67
P464,H37
P449,H17
P449,H34
P915,H34
P914,H38
P753,H34
P752,H45
P691,H45
P620,H16
P518,H46
P518,H60
P421,H61
P279,H47
P906,H16
P907,H16
P594,H67
P558,H66
P1093,H67
P1092,H37
P199,H37
P104,H14
P104,H18
P828,H74
P829,H75
P770,H40
P770,H66
P561,H67
P730,H9
P730,H16
P800,H63
P801,H58
P631,H39
P1142,H60
P1143,H37
P831,H60
P429,H61
P904,H47
P905,H47
P344,H53
P344,H54
P1169,H72
P1168,H29
P1120,H63
P884,H55
P1057,H79
P1056,H52
P301,H15
P301,H48
P148,H28
P201,H11
P201,H26
P842,H27
P842,H44
P994,H60
P995,H60
P452,H38
P168,H38
P289,H41
P289,H47
P593,H57
P593,H65
P592,H61
P583,H61
P788,H46
P788,H60
P789,H65
P985,H30
P984,H60
P746,H60
P738,H61
P575,H59
P1226,H30
P1227,H84
P796,H60
P1067,H65
P1066,H78
P929,H79
P748,H47
P275,H44
P274,H39
P1117,H75
P1116,H55
P795,H52
P451,H37
P346,H54
P335,H52
P475,H49
P475,H52
P474,H52
