parasite_leaf:,host_leaf
P634,H33
P634,H48
P635,H49
P868,H58
P869,H59
P99,H9
P361,H26
P361,H34
P1072,H66
P1073,H67
P890,H58
P891,H59
P920,H60
P921,H61
P978,H62
P979,H63
P1090,H66
P1091,H67
P945,H28
P623,H34
P363,H34
P271,H21
P271,H27
P1086,H66
P1087,H67
P811,H9
P365,H34
P274,H21
P274,H27
P1100,H31
P1101,H52
P1048,H60
P1000,H60
P917,H61
P1080,H66
P1081,H67
P357,H34
P904,H60
P905,H61
P435,H10
P435,H12
P852,H24
P853,H24
P504,H25
P504,H47
P1121,H34
P1120,H57
P820,H56
P58,H6
P58,H8
P85,H3
P85,H14
P708,H50
P709,H51
P880,H58
P881,H59
P491,H45
P720,H52
P721,H53
P605,H38
P604,H23
P585,H26
P585,H34
P584,H41
P851,H9
P850,H40
P704,H50
P705,H51
P1064,H45
P1065,H45
P901,H24
P900,H53
P726,H52
P201,H23
P404,H16
P404,H29
P1076,H66
P1077,H67
P282,H28
P299,H13
P299,H31
P984,H62
P985,H63
P986,H62
P987,H63
P683,H49
P1109,H37
P1108,H40
P545,H40
P812,H41
P813,H41
P1037,H65
P1036,H9
P540,H39
P541,H34
P412,H38
P387,H37
P51,H9
P44,H4
P44,H10
P45,H4
P45,H11
P580,H41
P581,H41
P446,H30
P446,H40
P303,H13
P303,H31
P940,H41
P941,H23
P448,H40
P305,H31
P286,H16
P286,H28
P287,H29
P698,H50
P699,H51
P487,H45
P716,H52
P717,H53
P195,H23
P141,H3
P141,H15
P140,H15
P767,H50
P766,H15
P38,H6
P38,H8
P796,H54
P797,H55
P538,H12
P922,H60
P923,H61
P924,H60
P925,H61
P438,H40
P439,H41
P686,H13
P686,H31
P687,H49
P681,H31
P660,H16
P660,H28
P661,H28
P289,H29
P840,H46
P840,H56
P841,H57
P783,H15
P894,H58
P895,H59
P792,H54
P793,H55
P1128,H12
P1129,H12
P537,H12
P652,H33
P652,H48
P653,H49
P990,H62
P991,H63
P854,H24
P650,H33
P650,H48
P651,H49
P1104,H59
P1105,H66
P884,H58
P599,H29
P1010,H64
P1011,H65
P639,H49
P872,H58
P873,H59
P1068,H66
P1069,H67
P351,H34
P964,H62
P965,H63
P910,H60
P911,H61
P802,H54
P803,H55
P948,H41
P949,H41
P1051,H39
P1050,H56
P823,H57
P838,H56
P839,H57
P781,H24
P1136,H54
P1137,H54
P791,H55
P1024,H64
P1025,H65
P902,H24
P158,H11
P158,H19
P826,H56
P827,H57
P543,H40
P531,H29
P786,H54
P787,H55
P1014,H64
P1015,H65
P647,H49
P943,H40
P942,H24
P617,H40
P616,H31
P1074,H66
P1075,H67
P972,H62
P973,H63
P381,H26
P381,H35
P1122,H34
P1123,H56
P886,H58
P887,H59
P888,H58
P889,H59
P976,H62
P977,H63
P906,H60
P907,H61
P776,H49
P777,H49
P1018,H64
P1019,H65
P596,H38
P1045,H9
P1044,H38
P999,H49
P998,H29
P958,H24
P959,H23
P934,H24
P1088,H66
P1089,H67
P507,H25
P507,H46
P784,H54
P785,H55
P1054,H65
P1055,H37
P1016,H64
P649,H49
P558,H6
P558,H9
P165,H10
P165,H12
P665,H21
P665,H27
P664,H49
P1020,H64
P1021,H65
P611,H9
P874,H58
P875,H59
P808,H39
P809,H52
P420,H36
P420,H38
P395,H7
P395,H37
P95,H15
P1038,H59
P1039,H29
P876,H58
P878,H58
P879,H59
P1002,H64
P1003,H65
P629,H49
P1004,H64
P1005,H65
P631,H49
P864,H58
P865,H59
P578,H9
P579,H38
P409,H12
P939,H40
P938,H34
P674,H38
P594,H9
P1099,H64
P1098,H38
P423,H39
P397,H37
P424,H38
P425,H39
P399,H37
P618,H40
P619,H40
P441,H41
P297,H31
P1041,H31
P1040,H12
P815,H12
P620,H31
P431,H28
P1012,H64
P1013,H65
P1096,H66
P1097,H67
P1066,H49
P369,H26
P369,H34
P564,H41
P565,H31
P590,H40
P591,H40
P849,H31
P848,H24
P740,H40
P1113,H64
P1112,H41
P768,H31
P769,H29
P1133,H65
P1132,H39
P414,H38
P1114,H39
P1115,H24
P770,H24
P690,H37
P601,H37
P116,H3
P116,H15
P593,H9
P592,H28
P1056,H28
P1057,H28
P312,H15
P456,H21
P456,H27
P794,H54
P795,H55
P824,H56
P825,H57
P1094,H66
P1095,H67
P1053,H23
P953,H37
P524,H34
P525,H24
P966,H62
P967,H63
P185,H19
P185,H20
P510,H25
P510,H47
P836,H56
P837,H57
P892,H58
P893,H59
P219,H24
P109,H5
P109,H7
P170,H9
P171,H9
P203,H17
P203,H23
P712,H50
P713,H51
P625,H40
P706,H50
P707,H51
P493,H45
P722,H52
P723,H53
P315,H9
P314,H23
P1117,H55
P1116,H24
P980,H62
P981,H63
P612,H45
P484,H42
P484,H44
P755,H31
P754,H52
P733,H53
P734,H52
P735,H53
P974,H62
P975,H63
P426,H28
P281,H29
P861,H34
P860,H57
P834,H56
P762,H15
P750,H17
P750,H23
P751,H23
P318,H24
P788,H54
P789,H55
P994,H57
P995,H57
P844,H56
P896,H58
P897,H59
P419,H36
P419,H39
P418,H38
P1058,H37
P1059,H23
P926,H60
P927,H61
P928,H60
P929,H61
P960,H61
P961,H61
P912,H60
P1084,H66
P1085,H67
P805,H45
P1078,H66
P1079,H67
P532,H26
P532,H34
P533,H34
P1026,H64
P1027,H65
P1028,H64
P1029,H65
P643,H49
P752,H34
P753,H51
P745,H50
P983,H27
P983,H63
P982,H62
P96,H6
P96,H9
P1006,H64
P1007,H65
P633,H49
P867,H32
P867,H59
P866,H58
P1030,H64
P1031,H65
P937,H61
P627,H49
P862,H58
P863,H59
P125,H14
P125,H16
P696,H50
P697,H51
P483,H45
P714,H52
P715,H53
P501,H39
P500,H23
P1110,H15
P1111,H15
P26,H1
P26,H3
P55,H10
P55,H12
P436,H40
P437,H41
P293,H31
P747,H40
P746,H34
P1046,H9
P1047,H55
P1092,H66
P1093,H67
P951,H49
P968,H62
P969,H63
P882,H58
P883,H59
P567,H39
P1035,H65
P1034,H24
P759,H15
P1022,H64
P1023,H65
P641,H49
P914,H20
P914,H60
P915,H61
P553,H28
P502,H25
P502,H47
P832,H56
P833,H57
P685,H12
P207,H24
P348,H26
P348,H35
P349,H34
P962,H62
P963,H63
P908,H60
P909,H61
P359,H26
P359,H34
P1070,H66
P1071,H67
P970,H62
P971,H63
P1125,H12
P1124,H56
P829,H57
P830,H56
P831,H57
P800,H54
P801,H55
P996,H60
P997,H60
P919,H61
P213,H24
P1008,H64
P1009,H65
P637,H49
P870,H58
P871,H59
P757,H16
P757,H29
P756,H29
P693,H49
P588,H45
P819,H37
P818,H50
P846,H51
P847,H51
P1130,H52
P1131,H52
P719,H53
P197,H23
P1127,H59
P1126,H28
P859,H28
P285,H29
P291,H16
P291,H29
P290,H28
P250,H23
P575,H38
P574,H45
P898,H51
P899,H51
P710,H50
P603,H23
P1135,H59
P1134,H53
P1119,H45
P736,H52
P738,H52
P739,H53
P166,H15
P79,H10
P79,H13
P234,H17
P234,H23
P235,H9
P310,H9
P311,H24
P702,H50
P703,H51
P497,H45
P1103,H59
P1102,H52
P725,H53
P749,H38
P748,H29
P278,H28
P18,H5
P18,H6
P992,H62
P993,H63
P956,H55
P798,H54
P1060,H45
P1061,H52
P560,H39
P410,H38
P385,H7
P385,H37
P1106,H64
P1107,H64
P1033,H65
P946,H31
P527,H31
P930,H60
P931,H61
P689,H15
P1082,H66
P1083,H67
P672,H41
P444,H40
P416,H38
P417,H39
P391,H7
P391,H37
P842,H56
P843,H57
P1062,H63
P1063,H51
P988,H62
P760,H15
P764,H24
P765,H24
P742,H50
P1043,H49
P1042,H38
P954,H51
P481,H45
P728,H52
P729,H53
P731,H43
P731,H53
P730,H52
P551,H9
P550,H23
P371,H19
P371,H20
P370,H29
P276,H28
