parasite_leaf:,host_leaf
P846,H52
P847,H53
P1408,H52
P1409,H52
P849,H53
P312,H27
P312,H29
P482,H28
P482,H38
P483,H39
P1593,H7
P1593,H9
P1592,H34
P884,H34
P614,H38
P614,H42
P1023,H51
P1022,H53
P1354,H52
P1355,H52
P1260,H66
P1261,H67
P1460,H72
P1461,H73
P1401,H70
P1462,H70
P1463,H41
P1066,H58
P1067,H59
P1345,H37
P1345,H58
P1344,H58
P1237,H58
P1083,H59
P908,H39
P1646,H13
P1647,H59
P648,H13
P513,H13
P448,H26
P270,H2
P270,H10
P271,H9
P976,H56
P977,H57
P1215,H30
P1215,H65
P1214,H64
P1076,H58
P1077,H59
P1235,H48
P1235,H55
P1234,H10
P814,H10
P1182,H62
P1183,H63
P1035,H25
P1178,H62
P1179,H63
P1172,H62
P1173,H63
P890,H40
P890,H44
P1484,H74
P1485,H75
P523,H19
P523,H41
P968,H25
P969,H25
P1346,H41
P1347,H10
P1586,H75
P1587,H51
P1506,H74
P1678,H76
P1679,H76
P1561,H77
P1542,H76
P1543,H77
P737,H23
P737,H51
P1304,H68
P1305,H69
P296,H10
P262,H11
P1170,H62
P1171,H63
P821,H41
P547,H29
P1158,H62
P1159,H63
P842,H52
P843,H53
P1616,H68
P1617,H69
P1321,H69
P1556,H76
P1557,H77
P1575,H26
P1574,H51
P1523,H26
P1522,H46
P768,H51
P1626,H26
P1627,H64
P750,H23
P750,H50
P495,H29
P419,H34
P215,H11
P335,H17
P335,H22
P539,H17
P539,H22
P1088,H58
P1089,H59
P1047,H54
P1681,H67
P1680,H74
P1489,H75
P862,H52
P863,H53
P1030,H46
P1031,H46
P643,H47
P960,H46
P961,H46
P658,H46
P1186,H33
P1186,H62
P1187,H63
P1146,H47
P1042,H47
P145,H13
P1007,H55
P1006,H10
P175,H9
P1103,H25
P1102,H11
P892,H46
P819,H46
P1659,H68
P1658,H47
P1584,H47
P1241,H2
P1241,H10
P1240,H54
P1582,H41
P1583,H9
P1526,H55
P1613,H62
P1612,H49
P1056,H37
P1056,H58
P1057,H59
P828,H52
P829,H53
P183,H13
P674,H8
P674,H13
P675,H13
P447,H25
P413,H27
P413,H29
P1580,H74
P1581,H74
