106	8
106	7
106	3
107	8
107	7
107	2
107	3
107	1
107	4
107	0
107	5
107	0
108	2
108	1
108	0
108	7
108	0
109	8
110	8
110	3
111	2
111	1
111	0
111	7
111	8
111	3
111	0
112	2
112	1
112	0
112	7
112	8
112	4
112	0
113	5
113	6
114	5
114	6
115	4
116	5
116	6
117	8
117	2
117	3
117	4
117	7
117	6
118	5
118	6
119	2
119	1
119	0
119	7
119	3
119	4
119	5
119	6
119	0
120	3
120	4
121	3
121	4
122	6
123	2
123	1
123	0
123	7
123	3
123	4
123	5
123	8
123	0
124	6
125	6
126	3
126	4
126	5
126	8
127	3
127	4
127	5
127	8
128	5
128	6
129	5
129	6
130	3
130	4
131	3
131	4
132	8
132	2
133	8
134	2
134	1
134	0
134	7
134	8
134	3
134	4
135	0
