90	3
91	3
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	4
114	7
114	0
114	1
114	3
114	6
114	5
114	0
114	0
114	0
114	0
114	0
114	0
114	0
114	0
114	0
114	0
114	0
114	0
114	0
114	0
114	0
114	0
114	0
114	0
114	0
114	0
114	0
114	0
114	0
114	0
114	0
114	0
114	0
115	0
116	3
116	0
116	0
116	0
116	0
116	0
116	0
116	0
116	0
116	0
116	0
116	0
116	0
116	0
116	0
116	0
116	0
116	0
116	0
116	0
116	0
116	0
116	0
116	0
116	0
116	0
116	0
117	0
