46	47
46	48
47	49
47	50
48	51
48	52
50	53
50	54
49	55
49	1
52	56
52	57
54	58
54	59
57	60
57	61
59	62
59	63
55	64
55	2
51	65
51	3
60	66
60	67
62	4
62	68
64	5
64	69
56	70
56	71
69	72
69	73
71	74
71	75
73	6
73	76
75	7
75	8
72	9
72	77
74	78
74	79
78	10
78	11
70	80
70	12
76	13
76	14
77	15
77	16
79	17
79	18
66	19
66	20
58	81
58	21
80	82
80	22
61	83
61	23
63	84
63	24
83	85
83	25
84	86
84	26
65	27
65	28
53	29
53	30
85	87
85	88
67	31
67	89
87	32
87	33
82	34
82	35
81	36
81	37
86	38
86	39
88	40
88	41
68	42
68	43
89	44
89	45
