"symbiont","host"
"S4","H7"
"S4","H13"
"S10","H8"
"S10","H15"
"S10","H21"
"S14","H8"
"S14","H15"
"S14","H21"
"S15","H12"
"S15","H18"
"S15","H19"
"S16","H16"
"S16","H17"
"S18","H9"
"S18","H16"
"S19","H7"
"S20","H9"
"S20","H16"
"S20","H17"
"S21","H8"
"S22","H12"
"S22","H19"
"S27","H8"
"S27","H15"
"S27","H20"
"S27","H21"
"S29","H15"
"S29","H20"
"S30","H15"
"S31","H10"
"S31","H13"
"S32","H8"
"S32","H11"
"S32","H12"
"S33","H6"
"S33","H8"
"S33","H12"
"S33","H19"
"S37","H7"
"S38","H9"
"S39","H6"
"S40","H6"
"S43","H6"
"S44","H6"
"S45","H6"
"S46","H6"
"S47","H6"
"S48","H6"
"S51","H10"
"S51","H13"
"S52","H6"
"S54","H10"
"S54","H13"
"S55","H6"
"S55","H10"
"S55","H13"
"S56","H7"
"S57","H6"
"S58","H8"
"S58","H11"
"S58","H12"
"S58","H18"
"S60","H6"
"S61","H7"
"S62","H7"
"S62","H10"
"S62","H13"
"S63","H7"
