"symbiont","host"
"S20","H7"
"S20","H8"
"S20","H14"
"S20","H25"
"S26","H7"
"S26","H8"
"S27","H3"
"S27","H5"
"S28","H3"
"S28","H5"
"S31","H5"
"S32","H3"
"S33","H3"
"S34","H5"
"S36","H3"
"S37","H5"
"S38","H15"
"S38","H18"
"S38","H19"
"S38","H25"
"S39","H7"
"S39","H12"
"S39","H23"
"S41","H13"
"S42","H5"
"S42","H14"
"S43","H3"
"S43","H5"
"S44","H3"
"S44","H5"
"S45","H13"
"S46","H13"
"S47","H5"
"S48","H5"
"S49","H3"
"S50","H3"
"S51","H3"
"S51","H5"
"S52","H3"
"S52","H5"
"S53","H8"
"S53","H24"
"S54","H3"
"S55","H3"
"S55","H5"
"S57","H5"
"S57","H25"
"S57","H26"
"S58","H5"
"S58","H7"
"S58","H8"
"S59","H5"
"S59","H7"
"S59","H8"
"S60","H17"
"S60","H20"
"S60","H27"
"S61","H7"
"S61","H15"
"S61","H16"
"S61","H28"
"S62","H5"
"S62","H13"
"S63","H5"
"S63","H13"
"S64","H5"
"S64","H7"
"S64","H8"
"S65","H5"
"S65","H7"
"S65","H8"
