"symbiont","host"
"S9","H24"
"S9","H30"
"S9","H38"
"S11","H38"
"S11","H39"
"S15","H30"
"S15","H38"
"S15","H39"
"S17","H30"
"S17","H38"
"S18","H24"
"S18","H38"
"S18","H39"
"S22","H19"
"S24","H19"
"S25","H19"
"S25","H22"
"S27","H24"
"S29","H18"
"S29","H19"
"S30","H30"
"S30","H38"
"S30","H39"
"S40","H18"
"S40","H19"
"S41","H11"
"S41","H18"
"S41","H19"
"S41","H33"
"S41","H34"
"S41","H35"
"S41","H37"
"S42","H2"
"S42","H10"
"S43","H2"
"S43","H10"
"S45","H2"
"S45","H10"
"S45","H30"
"S45","H38"
"S45","H39"
"S47","H20"
"S48","H2"
"S49","H2"
"S50","H10"
"S50","H24"
"S50","H30"
"S50","H38"
"S50","H39"
"S51","H2"
"S51","H10"
"S51","H11"
"S52","H2"
"S52","H10"
"S52","H11"
"S53","H18"
"S54","H18"
"S55","H19"
"S55","H24"
"S55","H30"
"S55","H38"
"S56","H2"
"S56","H19"
"S56","H24"
"S56","H30"
"S56","H38"
"S56","H39"
"S57","H2"
"S57","H19"
"S57","H24"
"S57","H30"
"S59","H21"
"S59","H25"
"S59","H29"
"S60","H3"
"S61","H19"
"S61","H36"
"S62","H11"
"S62","H18"
"S62","H37"
"S63","H10"
"S63","H15"
"S63","H29"
"S63","H32"
"S63","H34"
"S64","H2"
"S66","H19"
"S66","H24"
"S66","H30"
"S66","H38"
"S66","H39"
"S67","H3"
"S67","H10"
"S67","H15"
"S67","H29"
"S67","H32"
"S67","H34"
"S68","H10"
"S68","H15"
"S68","H29"
"S68","H32"
"S68","H34"
"S69","H3"
"S69","H10"
"S69","H15"
"S69","H29"
"S69","H32"
"S69","H34"
"S70","H10"
"S70","H24"
"S70","H38"
"S70","H39"
"S71","H3"
"S72","H2"
"S73","H3"
"S74","H3"
"S75","H3"
"S77","H3"
"S77","H10"
"S77","H15"
"S77","H29"
"S77","H32"
"S77","H34"
"S78","H19"
"S78","H24"
"S78","H30"
"S78","H38"
"S79","H2"
"S79","H19"
"S79","H24"
"S79","H30"
"S79","H38"
"S79","H39"
"S80","H2"
"S81","H2"
"S81","H3"
"S82","H2"
"S82","H3"
"S83","H3"
"S84","H33"
"S84","H34"
"S85","H2"
"S86","H11"
"S86","H18"
"S86","H37"
"S87","H3"
"S87","H11"
"S87","H18"
"S87","H37"
"S88","H10"
"S88","H15"
"S88","H21"
"S88","H25"
"S88","H32"
"S88","H33"
"S88","H34"
"S89","H3"
"S89","H10"
"S89","H15"
"S89","H21"
"S89","H25"
"S89","H32"
"S89","H33"
"S89","H34"
"S90","H11"
"S90","H18"
"S90","H37"
"S91","H3"
"S92","H30"
"S92","H39"
"S93","H30"
"S93","H39"
