"symbiont","host"
"S18","H22"
"S18","H23"
"S18","H26"
"S18","H27"
"S19","H22"
"S19","H23"
"S19","H26"
"S21","H10"
"S21","H17"
"S21","H23"
"S21","H26"
"S21","H28"
"S21","H29"
"S21","H30"
"S22","H5"
"S22","H13"
"S22","H14"
"S22","H22"
"S22","H23"
"S23","H26"
"S23","H27"
"S24","H22"
"S24","H26"
"S24","H27"
"S28","H6"
"S28","H11"
"S28","H23"
"S28","H26"
"S28","H27"
"S28","H29"
"S28","H30"
"S28","H31"
"S30","H13"
"S30","H14"
"S31","H13"
"S31","H14"
"S35","H5"
"S36","H10"
"S36","H11"
"S36","H23"
"S37","H5"
"S37","H10"
"S37","H11"
"S37","H22"
"S37","H23"
"S38","H13"
"S38","H23"
"S40","H5"
"S40","H13"
"S40","H14"
"S42","H5"
"S43","H16"
"S43","H17"
"S44","H5"
"S44","H16"
"S44","H17"
"S45","H5"
"S47","H5"
"S48","H6"
"S48","H10"
"S48","H11"
"S50","H10"
"S51","H6"
"S51","H10"
"S51","H11"
"S53","H5"
"S54","H5"
"S55","H22"
"S55","H23"
"S55","H26"
"S55","H27"
"S56","H5"
"S56","H10"
"S56","H11"
"S56","H13"
"S56","H20"
"S56","H33"
"S57","H5"
"S57","H11"
"S57","H23"
"S57","H26"
"S57","H27"
"S57","H29"
"S57","H30"
"S57","H34"
"S57","H35"
"S59","H5"
"S60","H5"
"S60","H11"
"S60","H13"
"S60","H14"
"S60","H19"
"S60","H20"
"S60","H31"
"S60","H33"
"S61","H5"
"S63","H5"
"S64","H5"
"S64","H22"
"S64","H23"
"S64","H26"
"S64","H27"
"S65","H5"
"S65","H22"
"S65","H23"
"S65","H27"
"S66","H5"
"S68","H13"
"S68","H14"
"S70","H11"
"S70","H22"
"S72","H5"
"S73","H5"
"S74","H16"
"S74","H17"
"S75","H5"
"S75","H16"
"S75","H17"
"S76","H5"
"S77","H5"
"S78","H10"
"S79","H5"
"S80","H13"
"S80","H14"
"S81","H5"
"S81","H13"
"S81","H14"
"S82","H5"
"S84","H5"
"S85","H5"
"S85","H11"
"S85","H22"
"S85","H23"
"S85","H27"
"S85","H34"
"S85","H35"
"S86","H5"
"S86","H11"
"S86","H22"
"S86","H23"
"S86","H27"
"S86","H28"
"S86","H34"
"S86","H35"
"S87","H5"
"S87","H13"
"S87","H16"
"S87","H17"
"S87","H22"
"S87","H23"
"S87","H27"
"S88","H5"
"S88","H13"
"S88","H16"
"S88","H17"
"S88","H22"
"S88","H23"
"S88","H27"
"S89","H5"
"S89","H13"
"S90","H5"
"S90","H13"
"S91","H11"
"S91","H22"
"S91","H23"
"S91","H26"
"S91","H27"
"S91","H28"
"S91","H34"
"S91","H35"
"S92","H6"
"S93","H5"
"S93","H10"
"S93","H32"
"S94","H11"
"S94","H13"
"S94","H20"
"S94","H31"
"S94","H33"
"S95","H22"
"S95","H26"
"S96","H6"
"S96","H22"
"S96","H26"
