"symbiont","host"
"S11","H4"
"S15","H8"
"S18","H4"
"S18","H8"
"S18","H12"
"S18","H20"
"S20","H4"
"S20","H8"
"S22","H4"
"S22","H12"
"S22","H19"
"S25","H4"
"S26","H4"
"S26","H10"
"S26","H12"
"S26","H19"
"S28","H4"
"S29","H12"
"S30","H12"
"S30","H20"
"S31","H20"
"S33","H6"
"S33","H9"
"S33","H14"
"S33","H21"
"S35","H19"
"S36","H4"
"S36","H8"
"S37","H7"
"S38","H4"
"S38","H7"
"S39","H4"
"S39","H12"
"S39","H20"
"S40","H4"
"S40","H12"
"S40","H20"
"S41","H4"
"S41","H8"
"S41","H20"
"S42","H4"
"S42","H8"
"S42","H12"
"S42","H19"
"S43","H12"
"S43","H19"
"S44","H12"
"S44","H19"
"S46","H4"
"S46","H6"
"S46","H9"
"S46","H14"
"S47","H4"
"S47","H6"
"S47","H12"
"S48","H4"
"S49","H4"
"S50","H4"
"S50","H12"
"S51","H4"
"S51","H12"
"S52","H18"
"S53","H6"
"S54","H10"
"S54","H14"
"S54","H16"
"S54","H17"
"S54","H18"
"S54","H21"
"S55","H12"
"S55","H19"
"S56","H6"
"S58","H4"
"S58","H10"
"S58","H12"
"S59","H8"
"S59","H19"
"S60","H4"
"S60","H20"
"S61","H4"
"S61","H15"
"S61","H16"
"S62","H4"
"S62","H15"
"S62","H16"
"S63","H4"
"S64","H4"
"S64","H8"
"S64","H12"
"S64","H19"
"S65","H4"
"S65","H8"
"S65","H12"
"S65","H19"
"S66","H6"
"S66","H21"
"S67","H9"
"S67","H14"
"S67","H22"
"S68","H4"
"S68","H12"
"S68","H19"
"S69","H4"
"S69","H6"
"S69","H12"
"S69","H19"
"S70","H4"
"S71","H6"
"S72","H4"
"S72","H6"
"S73","H6"
"S74","H6"
"S75","H6"
"S75","H9"
"S75","H14"
"S75","H22"
"S76","H6"
"S76","H9"
"S76","H14"
"S76","H22"
