"symbiont","host"
"S5","H5"
"S7","H17"
"S7","H18"
"S7","H19"
"S9","H5"
"S11","H14"
"S11","H15"
"S17","H14"
"S17","H23"
"S18","H23"
"S19","H2"
"S19","H5"
"S22","H2"
"S22","H7"
"S22","H17"
"S22","H19"
"S23","H2"
"S23","H7"
"S23","H17"
"S23","H18"
"S23","H19"
"S24","H2"
"S24","H7"
"S24","H18"
"S24","H19"
"S25","H2"
"S26","H2"
"S26","H21"
"S27","H2"
"S27","H21"
"S29","H7"
"S29","H17"
"S29","H18"
"S30","H2"
"S32","H2"
"S33","H2"
"S34","H1"
"S34","H2"
"S35","H2"
"S37","H2"
"S37","H7"
"S37","H17"
"S37","H18"
"S37","H19"
"S38","H2"
"S38","H7"
"S38","H17"
"S38","H18"
"S38","H19"
"S39","H2"
"S39","H7"
"S39","H17"
"S39","H19"
"S40","H2"
"S41","H14"
"S41","H15"
"S41","H22"
"S42","H14"
"S42","H15"
"S42","H22"
"S42","H23"
"S43","H2"
"S43","H7"
"S44","H14"
"S44","H15"
"S44","H22"
"S44","H23"
"S45","H1"
"S45","H2"
"S45","H5"
"S46","H2"
"S46","H5"
"S47","H5"
"S48","H2"
"S49","H2"
"S50","H5"
"S51","H5"
"S52","H2"
"S53","H2"
"S54","H7"
"S54","H19"
"S55","H2"
"S55","H7"
"S55","H19"
"S57","H1"
"S57","H5"
"S58","H1"
"S58","H5"
"S60","H2"
"S61","H2"
"S62","H2"
"S63","H2"
"S64","H2"
"S64","H7"
"S65","H2"
"S66","H2"
"S67","H2"
"S67","H7"
"S68","H2"
"S69","H3"
"S69","H5"
"S70","H2"
"S70","H3"
"S70","H5"
"S71","H2"
"S71","H21"
"S72","H2"
"S73","H1"
"S73","H5"
"S74","H2"
"S75","H2"
"S75","H15"
"S75","H22"
"S76","H1"
"S77","H2"
"S78","H2"
