"symbiont","host"
"S16","H7"
"S16","H15"
"S33","H17"
"S33","H18"
"S37","H20"
"S37","H26"
"S39","H18"
"S40","H20"
"S43","H22"
"S44","H21"
"S44","H22"
"S45","H13"
"S58","H20"
"S58","H25"
"S64","H7"
"S65","H7"
"S65","H16"
"S68","H7"
"S68","H16"
"S69","H17"
"S70","H7"
"S70","H15"
"S70","H27"
"S70","H29"
"S71","H17"
"S71","H18"
"S72","H17"
"S72","H18"
"S72","H27"
"S73","H28"
"S74","H18"
"S75","H27"
"S75","H28"
"S76","H18"
"S77","H28"
"S78","H12"
"S78","H17"
"S78","H21"
"S79","H12"
"S79","H17"
"S79","H21"
"S80","H7"
"S80","H15"
"S80","H28"
"S80","H30"
"S81","H7"
"S82","H7"
"S82","H17"
"S83","H7"
"S83","H17"
"S83","H27"
"S83","H28"
"S84","H7"
"S84","H15"
"S84","H27"
"S84","H28"
"S84","H29"
"S85","H17"
"S85","H18"
"S85","H21"
"S85","H22"
"S86","H7"
"S86","H17"
"S86","H18"
"S86","H21"
"S86","H22"
"S87","H7"
"S87","H28"
"S87","H29"
"S88","H15"
"S88","H27"
"S88","H30"
"S89","H7"
"S89","H15"
"S89","H28"
"S89","H29"
"S90","H7"
"S90","H12"
"S90","H15"
"S90","H28"
"S90","H29"
