"symbiont","host"
"S12","H2"
"S17","H2"
"S18","H12"
"S18","H15"
"S20","H2"
"S21","H2"
"S23","H2"
"S23","H16"
"S24","H2"
"S24","H15"
"S27","H12"
"S27","H15"
"S29","H2"
"S29","H14"
"S29","H16"
"S30","H12"
"S33","H12"
"S34","H2"
"S34","H31"
"S34","H32"
"S36","H2"
"S36","H12"
"S37","H2"
"S38","H2"
"S39","H15"
"S39","H30"
"S43","H30"
"S44","H11"
"S44","H22"
"S44","H37"
"S44","H38"
"S45","H30"
"S46","H2"
"S49","H2"
"S49","H15"
"S52","H4"
"S53","H2"
"S54","H4"
"S55","H15"
"S56","H31"
"S56","H32"
"S57","H2"
"S57","H12"
"S57","H15"
"S57","H31"
"S57","H32"
"S58","H2"
"S59","H2"
"S59","H4"
"S60","H2"
"S61","H2"
"S62","H4"
"S63","H2"
"S63","H12"
"S63","H15"
"S63","H30"
"S64","H2"
"S64","H12"
"S64","H15"
"S65","H2"
"S65","H12"
"S65","H15"
"S66","H2"
"S67","H4"
"S68","H4"
"S68","H12"
"S68","H16"
"S69","H2"
"S70","H2"
"S70","H12"
"S70","H15"
"S70","H31"
"S70","H32"
"S71","H4"
"S72","H2"
"S73","H2"
"S73","H11"
"S73","H22"
"S73","H27"
"S73","H29"
"S74","H4"
"S75","H30"
"S76","H31"
"S76","H32"
"S77","H12"
"S77","H15"
"S78","H12"
"S78","H15"
"S80","H2"
"S81","H2"
"S82","H2"
"S83","H2"
"S84","H2"
"S84","H16"
"S85","H2"
"S85","H16"
"S86","H25"
"S86","H26"
"S87","H2"
"S87","H27"
"S88","H11"
"S88","H22"
"S88","H29"
"S88","H37"
"S88","H38"
"S89","H26"
"S90","H4"
"S90","H26"
"S91","H2"
"S92","H2"
"S92","H4"
"S93","H2"
"S93","H4"
"S94","H12"
"S94","H16"
"S95","H4"
"S96","H30"
"S97","H32"
"S98","H2"
"S98","H4"
"S99","H4"
"S100","H12"
"S100","H16"
"S101","H2"
"S102","H11"
"S102","H22"
"S102","H29"
"S102","H37"
"S102","H38"
"S103","H11"
"S103","H22"
"S103","H29"
"S103","H37"
"S103","H38"
