"symbiont","host"
"S10","H10"
"S10","H11"
"S23","H7"
"S23","H8"
"S23","H10"
"S23","H11"
"S23","H14"
"S33","H7"
"S33","H10"
"S33","H11"
"S33","H13"
"S33","H14"
"S39","H7"
"S39","H11"
"S40","H7"
"S40","H11"
"S42","H7"
"S42","H8"
"S42","H12"
"S42","H17"
"S42","H18"
"S44","H11"
"S45","H7"
"S45","H11"
"S46","H7"
"S46","H10"
"S46","H13"
"S46","H14"
"S47","H7"
"S47","H10"
"S47","H11"
"S47","H13"
"S48","H7"
"S48","H10"
"S48","H11"
"S48","H13"
"S51","H8"
"S53","H8"
"S53","H11"
"S54","H16"
"S55","H8"
"S56","H7"
"S56","H8"
"S56","H10"
"S56","H11"
"S56","H13"
"S56","H14"
"S57","H7"
"S58","H7"
"S59","H7"
"S60","H7"
"S61","H7"
"S62","H10"
"S62","H11"
"S62","H12"
"S62","H13"
"S62","H16"
"S63","H7"
"S64","H8"
"S65","H7"
"S65","H8"
"S66","H7"
"S66","H13"
"S67","H7"
"S67","H13"
