"symbiont","host"
"S12","H1"
"S14","H2"
"S14","H7"
"S15","H6"
"S15","H11"
"S15","H18"
"S15","H19"
"S17","H4"
"S17","H5"
"S17","H14"
"S17","H15"
"S18","H2"
"S18","H4"
"S18","H6"
"S21","H5"
"S21","H6"
"S21","H8"
"S21","H9"
"S21","H10"
"S21","H14"
"S21","H15"
"S21","H18"
"S21","H19"
"S22","H5"
"S22","H6"
"S22","H8"
"S22","H9"
"S22","H10"
"S22","H14"
"S22","H15"
"S22","H18"
"S23","H5"
"S23","H6"
"S23","H7"
"S23","H8"
"S23","H10"
"S23","H11"
"S23","H14"
"S23","H15"
"S23","H18"
"S23","H19"
"S24","H2"
"S25","H2"
"S26","H5"
"S26","H6"
"S26","H7"
"S26","H8"
"S26","H10"
"S26","H11"
"S26","H14"
"S26","H19"
"S27","H2"
"S28","H4"
"S29","H2"
"S30","H2"
"S30","H7"
"S31","H2"
"S31","H7"
"S32","H4"
"S33","H2"
"S33","H4"
"S34","H1"
"S34","H4"
"S34","H5"
"S34","H15"
"S35","H1"
"S35","H4"
"S35","H5"
"S35","H15"
"S36","H1"
"S37","H1"
"S37","H2"
"S38","H2"
"S38","H7"
"S39","H2"
"S39","H7"
"S40","H4"
"S40","H5"
"S40","H15"
"S41","H2"
"S41","H4"
"S41","H5"
"S41","H15"
