"symbiont","host"
"S15","H10"
"S33","H5"
"S33","H12"
"S35","H10"
"S37","H5"
"S39","H5"
"S42","H7"
"S42","H8"
"S42","H19"
"S42","H20"
"S42","H27"
"S42","H28"
"S45","H5"
"S46","H5"
"S50","H10"
"S50","H12"
"S50","H17"
"S52","H7"
"S52","H27"
"S55","H8"
"S55","H22"
"S55","H27"
"S55","H29"
"S55","H30"
"S55","H31"
"S55","H32"
"S56","H8"
"S56","H22"
"S56","H27"
"S56","H28"
"S56","H31"
"S56","H32"
"S60","H5"
"S63","H7"
"S64","H12"
"S64","H17"
"S65","H7"
"S67","H5"
"S67","H17"
"S67","H23"
"S68","H5"
"S70","H7"
"S71","H17"
"S71","H30"
"S72","H7"
"S72","H17"
"S72","H30"
"S73","H7"
"S74","H7"
"S75","H5"
"S75","H7"
"S76","H7"
"S78","H8"
"S79","H8"
"S80","H5"
"S81","H7"
"S81","H28"
"S82","H7"
"S82","H27"
"S82","H28"
"S85","H5"
"S85","H12"
"S85","H17"
"S88","H19"
"S88","H20"
"S88","H27"
"S89","H7"
"S89","H19"
"S89","H20"
"S89","H28"
"S90","H7"
"S91","H7"
"S92","H5"
"S92","H7"
"S93","H5"
"S94","H7"
"S95","H5"
"S95","H7"
"S96","H17"
"S97","H5"
"S98","H7"
"S99","H5"
"S99","H17"
"S99","H23"
"S99","H24"
"S99","H25"
"S100","H7"
"S100","H8"
"S100","H19"
"S100","H20"
"S101","H7"
"S101","H8"
"S101","H19"
"S101","H20"
"S102","H5"
"S102","H17"
"S102","H23"
"S102","H24"
"S102","H25"
"S103","H7"
"S104","H5"
"S105","H5"
"S105","H7"
"S106","H10"
"S107","H7"
"S108","H10"
"S108","H17"
"S109","H7"
"S110","H7"
"S111","H7"
"S112","H7"
"S112","H17"
"S113","H7"
"S114","H29"
"S114","H30"
"S114","H31"
"S114","H32"
"S117","H5"
"S117","H7"
"S117","H10"
"S117","H12"
"S118","H5"
"S119","H7"
"S120","H7"
"S121","H7"
"S122","H7"
"S123","H7"
"S125","H7"
"S126","H7"
"S127","H7"
"S128","H10"
"S128","H12"
"S128","H17"
"S129","H5"
"S130","H7"
"S131","H12"
"S132","H12"
"S133","H12"
"S134","H7"
"S134","H12"
"S135","H5"
"S136","H7"
"S137","H12"
"S137","H17"
"S138","H7"
"S138","H12"
"S138","H17"
"S139","H7"
"S140","H7"
"S141","H10"
"S141","H12"
"S141","H17"
"S142","H7"
"S142","H10"
"S142","H12"
"S142","H17"
"S143","H7"
"S144","H7"
"S145","H5"
"S145","H12"
"S146","H7"
