"symbiont","host"
"S20","H10"
"S27","H1"
"S29","H1"
"S29","H18"
"S29","H24"
"S32","H41"
"S32","H134"
"S32","H135"
"S33","H1"
"S33","H24"
"S38","H18"
"S38","H24"
"S40","H1"
"S41","H1"
"S41","H90"
"S42","H1"
"S42","H89"
"S42","H90"
"S43","H18"
"S43","H24"
"S47","H24"
"S52","H52"
"S52","H131"
"S52","H132"
"S54","H1"
"S54","H4"
"S61","H89"
"S61","H90"
"S62","H32"
"S62","H52"
"S67","H89"
"S67","H90"
"S68","H89"
"S68","H90"
"S70","H1"
"S71","H1"
"S71","H24"
"S71","H36"
"S72","H58"
"S72","H61"
"S72","H89"
"S72","H90"
"S72","H91"
"S72","H102"
"S72","H123"
"S76","H1"
"S77","H4"
"S77","H30"
"S78","H31"
"S79","H39"
"S79","H73"
"S79","H74"
"S79","H106"
"S80","H89"
"S80","H90"
"S82","H89"
"S83","H90"
"S84","H89"
"S88","H20"
"S88","H45"
"S88","H55"
"S88","H59"
"S88","H62"
"S88","H69"
"S88","H122"
"S88","H125"
"S88","H126"
"S89","H32"
"S90","H32"
"S90","H89"
"S90","H131"
"S90","H132"
"S91","H89"
"S92","H89"
"S95","H136"
"S95","H137"
"S96","H1"
"S98","H89"
"S99","H32"
"S99","H106"
"S99","H132"
"S100","H1"
"S100","H34"
"S100","H62"
"S102","H90"
"S103","H89"
"S103","H90"
"S104","H32"
"S104","H106"
"S105","H18"
"S105","H24"
"S105","H89"
"S105","H90"
"S106","H18"
"S106","H24"
"S106","H89"
"S108","H90"
"S109","H1"
"S111","H89"
"S111","H90"
"S112","H1"
"S112","H18"
"S112","H24"
"S112","H90"
"S113","H1"
"S113","H18"
"S113","H24"
"S113","H89"
"S114","H89"
"S114","H90"
"S116","H1"
"S116","H18"
"S116","H24"
"S116","H89"
"S117","H1"
"S117","H18"
"S117","H24"
"S117","H90"
"S118","H89"
"S118","H90"
"S119","H52"
"S119","H76"
"S119","H132"
"S120","H1"
"S122","H89"
"S122","H90"
"S123","H90"
"S124","H41"
"S124","H135"
"S125","H89"
"S125","H90"
"S127","H1"
"S127","H36"
"S128","H90"
"S129","H117"
"S131","H89"
"S132","H48"
"S132","H57"
"S133","H18"
"S133","H24"
"S134","H18"
"S134","H24"
"S134","H90"
"S135","H89"
"S136","H89"
"S136","H90"
"S139","H1"
"S139","H18"
"S139","H24"
"S139","H89"
"S139","H90"
"S140","H1"
"S140","H18"
"S140","H24"
"S140","H90"
"S141","H1"
"S141","H18"
"S141","H24"
"S141","H89"
"S141","H90"
"S142","H1"
"S142","H18"
"S142","H24"
"S142","H89"
"S142","H90"
"S143","H1"
"S143","H18"
"S143","H24"
"S143","H90"
"S144","H89"
"S147","H52"
"S148","H52"
"S149","H41"
"S149","H134"
"S149","H135"
"S150","H41"
"S150","H89"
"S150","H134"
"S150","H135"
"S152","H75"
"S152","H76"
"S152","H131"
"S152","H132"
"S153","H75"
"S153","H131"
"S153","H132"
"S154","H1"
"S154","H18"
"S154","H24"
"S154","H89"
"S155","H1"
"S155","H18"
"S155","H24"
"S155","H89"
"S155","H90"
"S156","H89"
"S156","H90"
"S157","H89"
"S157","H90"
"S159","H89"
"S159","H90"
"S160","H32"
"S160","H131"
"S160","H132"
"S161","H32"
"S161","H131"
"S161","H132"
"S162","H20"
"S162","H55"
"S163","H89"
"S164","H1"
"S165","H90"
"S166","H1"
"S166","H89"
"S167","H1"
"S167","H89"
"S167","H90"
"S168","H18"
"S169","H89"
"S170","H89"
"S170","H90"
"S171","H89"
"S171","H90"
"S173","H90"
"S173","H133"
"S173","H136"
"S173","H137"
"S175","H90"
"S176","H89"
"S177","H78"
"S178","H27"
"S178","H79"
"S179","H89"
"S179","H90"
"S181","H90"
"S182","H90"
"S183","H89"
"S183","H90"
"S183","H105"
"S183","H131"
"S184","H89"
"S185","H18"
"S185","H90"
"S186","H89"
"S187","H60"
"S187","H116"
"S188","H89"
"S189","H89"
"S189","H90"
"S190","H89"
"S191","H89"
"S192","H90"
"S193","H90"
"S195","H89"
"S195","H90"
"S197","H1"
"S197","H20"
"S197","H24"
"S197","H34"
"S197","H89"
"S197","H90"
"S197","H108"
"S197","H129"
"S197","H130"
"S198","H24"
"S199","H89"
"S199","H90"
"S200","H89"
"S200","H90"
"S201","H89"
"S201","H90"
"S202","H1"
"S202","H18"
"S202","H24"
"S202","H89"
"S203","H1"
"S203","H18"
"S203","H24"
"S203","H89"
"S204","H89"
"S205","H89"
"S205","H90"
"S206","H89"
"S206","H90"
"S207","H24"
"S207","H34"
"S207","H87"
"S207","H138"
"S208","H20"
"S208","H62"
"S208","H88"
"S209","H1"
"S210","H4"
"S211","H1"
"S211","H89"
"S211","H90"
"S212","H1"
"S212","H89"
"S212","H90"
"S213","H1"
"S214","H1"
"S215","H1"
"S216","H1"
"S216","H4"
"S217","H89"
"S217","H90"
"S218","H4"
"S218","H89"
"S218","H90"
"S219","H91"
"S219","H93"
"S220","H58"
"S220","H60"
"S220","H89"
"S220","H94"
"S220","H96"
"S221","H1"
"S223","H4"
"S224","H1"
"S224","H18"
"S224","H24"
"S224","H89"
"S224","H90"
"S225","H4"
"S226","H90"
"S227","H90"
"S228","H18"
"S228","H89"
"S229","H4"
"S229","H18"
"S229","H89"
"S230","H60"
"S230","H61"
"S230","H91"
"S230","H95"
"S231","H96"
"S232","H1"
"S232","H18"
"S232","H24"
"S232","H90"
"S233","H1"
"S233","H4"
"S233","H18"
"S233","H24"
"S233","H90"
"S234","H89"
"S235","H89"
"S236","H4"
"S237","H60"
"S237","H115"
"S237","H116"
"S238","H1"
"S239","H4"
"S240","H60"
"S240","H103"
"S240","H115"
"S242","H1"
"S242","H4"
"S243","H32"
"S243","H132"
"S244","H4"
"S244","H32"
"S244","H131"
"S244","H132"
"S245","H1"
"S248","H89"
"S248","H90"
"S249","H1"
"S249","H89"
"S249","H90"
"S250","H1"
"S250","H4"
"S250","H89"
"S250","H90"
"S252","H106"
"S252","H131"
"S252","H132"
"S253","H54"
"S253","H110"
"S254","H54"
"S255","H104"
"S256","H104"
"S257","H1"
"S258","H1"
"S259","H48"
"S259","H55"
"S259","H89"
"S259","H117"
"S259","H118"
"S260","H4"
"S260","H48"
"S260","H55"
"S260","H89"
"S260","H117"
"S261","H89"
"S261","H111"
"S262","H90"
"S262","H112"
"S263","H1"
"S263","H20"
"S263","H24"
"S263","H34"
"S263","H89"
"S263","H108"
"S263","H129"
"S263","H130"
"S264","H1"
"S264","H4"
"S264","H20"
"S264","H24"
"S264","H34"
"S264","H89"
"S264","H108"
"S264","H129"
"S265","H1"
"S265","H18"
"S265","H24"
"S266","H1"
"S266","H4"
"S266","H18"
"S266","H24"
"S267","H24"
"S268","H4"
"S270","H67"
"S270","H108"
"S270","H120"
"S270","H129"
"S270","H130"
"S271","H45"
"S271","H55"
"S271","H89"
"S271","H90"
"S271","H108"
"S271","H117"
"S271","H121"
"S271","H129"
"S271","H130"
"S272","H20"
"S272","H57"
"S272","H118"
"S272","H122"
"S273","H4"
"S274","H4"
"S275","H89"
"S276","H4"
"S277","H1"
"S277","H4"
"S278","H1"
"S278","H4"
"S279","H89"
"S280","H4"
"S281","H75"
"S281","H76"
"S281","H106"
"S281","H132"
"S282","H4"
"S282","H75"
"S282","H76"
"S282","H106"
"S282","H132"
"S283","H89"
"S284","H4"
"S284","H89"
"S285","H1"
"S285","H18"
"S285","H24"
"S286","H1"
"S286","H4"
"S286","H18"
"S286","H24"
"S287","H89"
"S287","H90"
"S288","H4"
"S289","H89"
"S290","H4"
"S290","H89"
"S291","H60"
"S291","H116"
"S292","H60"
"S292","H116"
"S293","H24"
