"symbiont","host"
"S11","H19"
"S11","H46"
"S11","H75"
"S11","H76"
"S16","H57"
"S17","H15"
"S17","H18"
"S17","H26"
"S17","H48"
"S17","H49"
"S17","H65"
"S17","H71"
"S17","H72"
"S24","H11"
"S24","H18"
"S24","H39"
"S24","H40"
"S24","H46"
"S24","H50"
"S24","H53"
"S24","H67"
"S24","H75"
"S24","H77"
"S35","H3"
"S35","H10"
"S35","H11"
"S35","H46"
"S35","H56"
"S36","H10"
"S36","H19"
"S36","H21"
"S36","H26"
"S36","H40"
"S36","H46"
"S36","H64"
"S36","H65"
"S36","H66"
"S36","H67"
"S36","H75"
"S40","H3"
"S42","H10"
"S42","H40"
"S42","H66"
"S42","H67"
"S46","H48"
"S46","H49"
"S47","H31"
"S47","H49"
"S48","H19"
"S48","H46"
"S51","H31"
"S53","H15"
"S55","H10"
"S55","H11"
"S55","H21"
"S55","H39"
"S56","H3"
"S56","H49"
"S57","H31"
"S60","H3"
"S61","H49"
"S62","H3"
"S62","H48"
"S62","H49"
"S64","H49"
"S65","H22"
"S65","H24"
"S65","H31"
"S66","H48"
"S68","H10"
"S68","H17"
"S68","H18"
"S68","H46"
"S68","H47"
"S68","H48"
"S68","H64"
"S68","H65"
"S68","H66"
"S68","H76"
"S69","H24"
"S69","H41"
"S70","H10"
"S70","H31"
"S70","H35"
"S71","H31"
"S71","H35"
"S72","H24"
"S72","H25"
"S72","H26"
"S72","H31"
"S72","H35"
"S72","H36"
"S72","H41"
"S72","H47"
"S72","H57"
"S72","H59"
"S72","H70"
"S75","H30"
"S75","H31"
"S77","H10"
"S77","H11"
"S77","H15"
"S77","H17"
"S77","H19"
"S77","H24"
"S77","H25"
"S77","H26"
"S77","H36"
"S77","H41"
"S77","H46"
"S77","H47"
"S77","H53"
"S77","H54"
"S77","H59"
"S77","H63"
"S77","H67"
"S77","H70"
"S77","H75"
"S77","H76"
"S77","H79"
"S77","H80"
"S79","H18"
"S82","H3"
"S82","H31"
"S84","H6"
"S84","H11"
"S84","H15"
"S84","H17"
"S84","H25"
"S84","H30"
"S84","H40"
"S84","H41"
"S84","H53"
"S84","H59"
"S84","H66"
"S84","H77"
"S85","H3"
"S86","H10"
"S86","H11"
"S86","H17"
"S86","H65"
"S86","H66"
"S86","H67"
"S88","H48"
"S88","H49"
"S90","H3"
"S91","H27"
"S91","H68"
"S91","H69"
"S93","H3"
"S94","H68"
"S94","H69"
"S95","H19"
"S95","H36"
"S95","H39"
"S95","H40"
"S95","H45"
"S95","H48"
"S95","H69"
"S95","H71"
"S97","H43"
"S98","H27"
"S99","H69"
"S101","H31"
"S102","H31"
"S103","H30"
"S104","H30"
"S104","H68"
"S105","H24"
"S105","H25"
"S105","H44"
"S105","H46"
"S105","H75"
"S105","H76"
"S106","H68"
"S106","H69"
"S107","H11"
"S108","H11"
"S109","H69"
"S110","H10"
"S110","H39"
"S110","H40"
"S110","H66"
"S110","H67"
"S111","H10"
"S111","H39"
"S111","H40"
"S111","H66"
"S111","H67"
"S111","H68"
"S112","H31"
"S112","H35"
"S112","H48"
"S112","H49"
"S113","H31"
"S113","H35"
"S113","H48"
"S114","H68"
"S114","H69"
"S116","H48"
"S116","H49"
"S117","H69"
"S118","H68"
"S118","H69"
"S119","H68"
"S119","H69"
"S120","H24"
"S120","H25"
"S120","H53"
"S120","H54"
"S121","H68"
"S121","H69"
"S123","H31"
"S123","H48"
"S123","H49"
"S125","H22"
"S125","H25"
"S125","H35"
"S125","H68"
"S125","H69"
"S126","H6"
"S126","H15"
"S126","H53"
"S126","H54"
"S127","H48"
"S127","H49"
"S127","H69"
"S128","H68"
"S128","H69"
"S129","H10"
"S129","H11"
"S129","H40"
"S129","H66"
"S130","H10"
"S130","H11"
"S130","H40"
"S130","H66"
"S130","H67"
"S130","H68"
"S130","H69"
"S131","H39"
"S131","H40"
"S131","H56"
"S131","H64"
"S131","H67"
"S132","H19"
"S132","H26"
"S132","H47"
"S132","H48"
"S132","H50"
"S132","H57"
"S132","H73"
"S133","H10"
"S133","H36"
"S133","H64"
"S133","H65"
"S133","H71"
"S133","H72"
"S133","H77"
"S134","H3"
"S135","H3"
"S135","H68"
"S135","H69"
"S136","H10"
"S136","H19"
"S136","H55"
"S136","H76"
"S138","H15"
"S138","H31"
"S138","H53"
"S138","H54"
"S138","H59"
"S139","H69"
"S140","H69"
"S141","H49"
"S143","H15"
"S143","H31"
"S143","H35"
"S144","H15"
"S144","H31"
"S144","H35"
"S144","H69"
"S145","H41"
"S145","H53"
"S145","H68"
"S146","H3"
"S146","H15"
"S146","H25"
"S146","H54"
"S147","H49"
"S147","H68"
"S147","H69"
"S148","H31"
"S148","H69"
"S150","H15"
"S150","H25"
"S150","H41"
"S150","H53"
"S150","H69"
"S151","H10"
"S151","H17"
"S151","H39"
"S151","H50"
"S151","H66"
"S151","H74"
"S151","H78"
"S152","H68"
"S153","H15"
"S153","H24"
"S153","H53"
"S153","H54"
"S154","H10"
"S155","H10"
"S156","H8"
"S156","H32"
"S156","H33"
"S158","H11"
"S158","H15"
"S158","H19"
"S158","H45"
"S158","H66"
"S158","H68"
"S159","H68"
"S160","H68"
"S160","H69"
"S161","H3"
"S162","H3"
"S163","H3"
"S163","H68"
"S163","H69"
"S164","H22"
"S164","H25"
"S164","H35"
"S165","H70"
"S165","H79"
"S165","H80"
"S166","H70"
"S166","H79"
"S166","H80"
"S167","H22"
"S167","H25"
"S167","H35"
"S168","H15"
"S168","H25"
"S168","H41"
"S168","H53"
"S169","H15"
"S169","H25"
"S169","H41"
"S169","H53"
"S170","H24"
"S170","H41"
"S171","H6"
"S171","H24"
"S171","H41"
"S172","H3"
"S173","H6"
"S174","H68"
"S174","H69"
"S175","H6"
"S176","H6"
"S176","H11"
"S176","H24"
"S176","H25"
"S176","H26"
"S176","H30"
"S176","H39"
"S176","H41"
"S176","H47"
"S176","H50"
"S176","H53"
"S176","H54"
"S176","H64"
"S176","H65"
"S176","H66"
"S176","H67"
"S176","H74"
"S177","H22"
"S177","H25"
"S177","H35"
"S178","H3"
"S179","H17"
"S179","H39"
"S179","H50"
"S179","H74"
"S181","H19"
"S181","H36"
"S181","H39"
"S181","H40"
"S181","H45"
"S181","H48"
"S181","H49"
"S181","H57"
"S182","H68"
"S182","H69"
"S183","H42"
"S184","H6"
"S184","H68"
"S184","H69"
"S185","H6"
"S187","H6"
"S188","H24"
"S188","H25"
"S188","H26"
"S188","H36"
"S188","H41"
"S188","H47"
"S188","H59"
"S188","H70"
"S189","H6"
"S189","H24"
"S189","H25"
"S189","H26"
"S189","H36"
"S189","H41"
"S189","H47"
"S189","H59"
"S189","H70"
"S190","H3"
"S191","H3"
"S191","H6"
"S192","H49"
"S192","H69"
"S193","H6"
"S194","H22"
"S194","H24"
"S195","H22"
"S195","H24"
"S196","H3"
"S196","H10"
"S196","H66"
"S196","H67"
"S196","H73"
"S196","H78"
"S197","H25"
"S198","H6"
"S198","H25"
"S199","H69"
"S200","H6"
"S201","H3"
"S201","H10"
"S201","H66"
"S201","H67"
"S201","H73"
"S201","H77"
"S202","H3"
"S202","H15"
"S202","H25"
"S202","H41"
"S202","H53"
"S202","H54"
"S203","H6"
"S204","H24"
"S204","H25"
"S204","H53"
"S204","H54"
"S205","H6"
"S205","H24"
"S205","H25"
"S205","H53"
"S205","H54"
"S206","H6"
"S207","H6"
"S208","H6"
"S209","H11"
"S209","H15"
"S209","H19"
"S209","H45"
"S209","H66"
"S209","H69"
"S210","H11"
"S210","H15"
"S210","H19"
"S210","H45"
"S210","H66"
"S210","H69"
"S211","H35"
"S212","H6"
"S213","H6"
"S214","H6"
"S215","H11"
"S215","H36"
"S215","H39"
"S215","H46"
"S215","H50"
"S215","H57"
"S215","H64"
"S215","H74"
"S215","H77"
"S216","H10"
"S216","H18"
"S216","H26"
"S216","H47"
"S216","H63"
"S216","H78"
"S217","H6"
"S218","H6"
"S219","H6"
"S219","H11"
"S219","H24"
"S219","H25"
"S219","H26"
"S219","H30"
"S219","H39"
"S219","H41"
"S219","H47"
"S219","H50"
"S219","H53"
"S219","H54"
"S219","H64"
"S219","H65"
"S219","H66"
"S219","H67"
"S219","H74"
"S220","H3"
"S220","H6"
"S220","H11"
"S220","H24"
"S220","H25"
"S220","H26"
"S220","H30"
"S220","H39"
