"symbiont","host"
"S11","H15"
"S11","H16"
"S12","H1"
"S13","H1"
"S13","H16"
"S14","H1"
"S16","H16"
"S17","H1"
"S17","H2"
"S17","H4"
"S17","H7"
"S17","H15"
"S17","H16"
"S19","H2"
"S21","H1"
"S21","H2"
"S24","H8"
"S25","H15"
"S25","H16"
"S26","H16"
"S27","H1"
"S27","H7"
"S28","H1"
"S29","H1"
"S30","H12"
"S31","H2"
"S31","H11"
"S31","H12"
"S32","H7"
"S33","H2"
"S33","H8"
"S34","H2"
"S34","H8"
"S35","H1"
"S35","H2"
"S35","H4"
"S35","H7"
"S35","H15"
"S36","H1"
"S36","H2"
"S36","H4"
"S36","H7"
"S36","H15"
"S36","H16"
"S37","H2"
"S37","H7"
"S38","H2"
"S39","H1"
"S39","H15"
"S39","H16"
"S40","H1"
"S40","H15"
"S40","H16"
"S41","H15"
"S42","H2"
"S43","H15"
"S43","H16"
"S44","H2"
"S45","H1"
"S45","H15"
"S46","H1"
"S46","H15"
"S46","H16"
"S47","H2"
"S48","H1"
"S48","H15"
"S48","H16"
"S49","H1"
"S49","H2"
"S49","H15"
"S49","H16"
