"symbiont","host"
"S23","H16"
"S23","H17"
"S26","H16"
"S26","H17"
"S49","H5"
"S54","H5"
"S56","H16"
"S57","H6"
"S62","H16"
"S64","H28"
"S64","H29"
"S65","H5"
"S65","H16"
"S65","H17"
"S68","H5"
"S68","H17"
"S70","H16"
"S70","H17"
"S71","H6"
"S71","H16"
"S71","H17"
"S73","H6"
"S74","H5"
"S74","H6"
"S74","H17"
"S76","H16"
"S78","H5"
"S78","H12"
"S78","H14"
"S79","H5"
"S79","H6"
"S79","H12"
"S79","H14"
"S80","H6"
"S83","H6"
"S84","H6"
"S85","H6"
"S86","H16"
"S87","H16"
"S88","H6"
"S88","H39"
"S88","H44"
"S88","H45"
"S88","H47"
"S90","H16"
"S91","H6"
"S92","H5"
"S93","H6"
"S95","H16"
"S96","H6"
"S96","H16"
"S97","H17"
"S98","H17"
"S99","H35"
"S100","H36"
"S101","H6"
"S102","H6"
"S103","H6"
"S104","H6"
"S104","H40"
"S104","H41"
"S104","H44"
"S104","H45"
"S105","H37"
"S106","H6"
"S106","H24"
"S106","H46"
"S107","H6"
"S107","H24"
"S107","H46"
"S108","H6"
"S108","H44"
"S108","H45"
"S108","H46"
"S108","H47"
"S109","H6"
"S109","H44"
"S109","H45"
"S109","H46"
"S109","H47"
