"symbiont","host"
"S14","H10"
"S19","H21"
"S19","H28"
"S19","H29"
"S26","H12"
"S26","H16"
"S26","H26"
"S26","H27"
"S27","H12"
"S30","H12"
"S30","H22"
"S30","H23"
"S31","H8"
"S33","H8"
"S33","H24"
"S35","H10"
"S40","H20"
"S48","H10"
"S48","H22"
"S48","H23"
"S48","H29"
"S49","H12"
"S51","H16"
"S51","H17"
"S51","H18"
"S51","H24"
"S51","H27"
"S52","H19"
"S52","H20"
"S54","H10"
"S54","H14"
"S54","H15"
"S55","H19"
"S55","H20"
"S56","H10"
"S56","H21"
"S57","H20"
"S58","H16"
"S58","H17"
"S58","H18"
"S59","H25"
"S60","H14"
"S60","H15"
"S60","H20"
"S62","H10"
"S62","H15"
"S62","H25"
"S63","H10"
"S63","H15"
"S64","H21"
"S65","H25"
"S66","H10"
"S66","H15"
"S67","H19"
"S68","H25"
"S69","H8"
"S70","H25"
"S71","H8"
"S71","H25"
"S72","H24"
"S72","H25"
"S73","H8"
"S74","H10"
"S74","H14"
"S74","H15"
"S75","H25"
"S76","H14"
"S76","H15"
"S76","H19"
"S76","H20"
"S77","H14"
"S77","H15"
"S77","H19"
"S77","H20"
"S78","H8"
"S78","H19"
"S79","H8"
"S79","H10"
"S79","H19"
