"symbiont","host"
"S4","H3"
"S4","H13"
"S8","H15"
"S8","H18"
"S8","H19"
"S9","H3"
"S9","H15"
"S9","H18"
"S9","H19"
"S16","H18"
"S16","H19"
"S16","H20"
"S16","H21"
"S16","H22"
"S17","H3"
"S17","H9"
"S17","H13"
"S17","H14"
"S17","H15"
"S20","H3"
"S20","H11"
"S20","H16"
"S20","H18"
"S20","H20"
"S20","H21"
"S20","H22"
"S20","H23"
"S20","H24"
"S22","H20"
"S22","H21"
"S24","H3"
"S27","H3"
"S29","H15"
"S30","H15"
"S30","H18"
"S30","H20"
"S30","H22"
"S32","H13"
"S32","H14"
"S32","H16"
"S33","H3"
"S33","H13"
"S33","H18"
"S33","H19"
"S33","H20"
"S33","H21"
"S33","H22"
"S34","H3"
"S34","H9"
"S36","H20"
"S36","H21"
"S36","H22"
"S37","H9"
"S38","H13"
"S38","H14"
"S39","H9"
"S39","H13"
"S39","H14"
"S40","H3"
"S40","H13"
"S40","H18"
"S40","H19"
"S40","H20"
"S40","H21"
"S40","H22"
"S41","H9"
"S42","H13"
"S42","H14"
"S43","H9"
"S44","H3"
"S45","H3"
"S46","H9"
"S46","H13"
"S46","H14"
"S47","H3"
"S47","H9"
"S47","H15"
"S47","H18"
"S47","H20"
"S47","H21"
"S48","H3"
"S48","H9"
"S48","H15"
"S48","H18"
"S48","H20"
"S48","H21"
"S48","H22"
"S49","H3"
"S49","H13"
"S49","H14"
"S49","H15"
"S50","H3"
"S50","H13"
"S50","H14"
"S50","H15"
"S51","H13"
"S51","H14"
"S52","H13"
"S52","H14"
"S53","H13"
"S53","H14"
"S53","H16"
"S53","H23"
"S53","H24"
"S54","H9"
"S55","H3"
"S55","H13"
