"symbiont","host"
"S14","H8"
"S14","H10"
"S14","H11"
"S15","H21"
"S15","H23"
"S15","H24"
"S17","H21"
"S17","H23"
"S17","H24"
"S18","H8"
"S18","H12"
"S18","H30"
"S18","H31"
"S19","H8"
"S19","H12"
"S19","H31"
"S19","H32"
"S20","H8"
"S20","H9"
"S20","H12"
"S20","H16"
"S20","H19"
"S20","H31"
"S23","H8"
"S23","H23"
"S25","H17"
"S25","H28"
"S26","H22"
"S26","H34"
"S28","H8"
"S28","H9"
"S28","H19"
"S29","H12"
"S29","H29"
"S30","H12"
"S30","H29"
"S30","H30"
"S32","H8"
"S32","H9"
"S32","H19"
"S34","H8"
"S34","H9"
"S34","H12"
"S34","H29"
"S34","H31"
"S40","H21"
"S40","H23"
"S40","H24"
"S44","H8"
"S44","H9"
"S44","H12"
"S44","H21"
"S44","H24"
"S44","H29"
"S44","H30"
"S44","H31"
"S49","H9"
"S49","H19"
"S50","H9"
"S50","H19"
"S51","H9"
"S51","H12"
"S51","H16"
"S51","H19"
"S51","H25"
"S51","H26"
"S51","H29"
"S51","H30"
"S51","H31"
"S51","H32"
"S52","H5"
"S53","H23"
"S54","H21"
"S54","H24"
"S55","H8"
"S55","H19"
"S56","H11"
"S57","H8"
"S57","H9"
"S57","H11"
"S58","H7"
"S58","H11"
"S59","H7"
"S59","H11"
"S60","H9"
"S60","H11"
"S60","H19"
"S61","H7"
"S61","H9"
"S61","H11"
"S61","H19"
"S62","H8"
"S62","H19"
"S63","H7"
"S63","H8"
"S63","H19"
"S64","H7"
"S64","H8"
"S64","H9"
"S64","H11"
"S65","H7"
"S65","H8"
"S65","H9"
"S65","H11"
"S66","H5"
"S67","H5"
"S67","H7"
