"symbiont","host"
"S20","H16"
"S22","H12"
"S22","H13"
"S24","H9"
"S24","H10"
"S24","H11"
"S24","H13"
"S24","H14"
"S24","H15"
"S25","H9"
"S25","H10"
"S25","H11"
"S25","H12"
"S25","H18"
"S26","H12"
"S27","H13"
"S29","H10"
"S29","H11"
"S29","H13"
"S29","H18"
"S32","H12"
"S32","H16"
"S32","H22"
"S33","H13"
"S34","H9"
"S34","H10"
"S34","H11"
"S34","H12"
"S34","H13"
"S35","H9"
"S35","H11"
"S35","H12"
"S35","H20"
"S36","H9"
"S36","H10"
"S36","H11"
"S36","H12"
"S36","H18"
"S36","H20"
"S37","H9"
"S37","H12"
"S37","H13"
"S37","H18"
"S38","H12"
"S38","H13"
"S39","H12"
"S39","H13"
"S42","H12"
"S42","H13"
"S44","H7"
"S44","H9"
"S44","H10"
"S44","H11"
"S44","H12"
"S44","H13"
"S44","H18"
"S44","H19"
"S44","H20"
"S45","H9"
"S45","H10"
"S45","H11"
"S45","H13"
"S46","H9"
"S46","H10"
"S46","H11"
"S46","H13"
"S47","H12"
"S47","H13"
"S47","H15"
"S49","H13"
"S50","H9"
"S51","H12"
"S51","H14"
"S52","H9"
"S52","H12"
"S52","H14"
"S54","H9"
"S55","H17"
"S55","H22"
"S55","H23"
"S56","H17"
"S56","H22"
"S56","H23"
"S57","H16"
"S57","H17"
"S58","H9"
"S58","H16"
"S58","H17"
"S59","H9"
"S59","H10"
"S59","H11"
"S59","H12"
"S59","H13"
"S59","H18"
"S60","H9"
"S60","H10"
"S60","H11"
"S60","H12"
"S60","H13"
"S60","H18"
