"symbiont","host"
"S14","H18"
"S14","H29"
"S14","H38"
"S18","H18"
"S22","H18"
"S25","H29"
"S25","H39"
"S26","H16"
"S26","H22"
"S26","H23"
"S26","H29"
"S26","H33"
"S26","H34"
"S26","H35"
"S26","H38"
"S27","H16"
"S27","H18"
"S27","H29"
"S27","H35"
"S27","H38"
"S27","H39"
"S29","H18"
"S32","H18"
"S34","H18"
"S35","H16"
"S37","H15"
"S38","H20"
"S39","H27"
"S40","H15"
"S40","H28"
"S41","H35"
"S44","H15"
"S45","H18"
"S45","H29"
"S45","H35"
"S46","H18"
"S46","H29"
"S46","H35"
"S46","H38"
"S46","H39"
"S47","H27"
"S48","H15"
"S52","H16"
"S53","H31"
"S54","H25"
"S55","H29"
"S55","H35"
"S55","H38"
"S55","H39"
"S56","H27"
"S57","H28"
"S58","H18"
"S58","H29"
"S58","H35"
"S59","H16"
"S60","H16"
"S61","H15"
"S62","H16"
"S63","H21"
"S64","H16"
"S65","H18"
"S65","H29"
"S65","H35"
"S65","H39"
"S66","H35"
"S67","H16"
"S67","H35"
"S69","H16"
"S69","H18"
"S70","H35"
"S70","H39"
"S71","H38"
"S71","H39"
"S72","H16"
"S73","H16"
"S73","H25"
"S74","H16"
"S74","H25"
"S75","H18"
"S75","H29"
"S75","H35"
"S76","H16"
"S77","H15"
"S78","H15"
"S78","H16"
"S79","H16"
"S80","H16"
