"symbiont","host"
"S9","H20"
"S9","H50"
"S9","H51"
"S12","H10"
"S12","H12"
"S12","H13"
"S12","H15"
"S12","H28"
"S12","H38"
"S12","H44"
"S12","H57"
"S25","H12"
"S25","H19"
"S25","H24"
"S26","H17"
"S26","H35"
"S27","H20"
"S27","H23"
"S27","H24"
"S27","H50"
"S29","H20"
"S29","H50"
"S29","H51"
"S38","H55"
"S42","H12"
"S44","H16"
"S49","H40"
"S49","H47"
"S53","H12"
"S53","H19"
"S53","H26"
"S53","H27"
"S54","H40"
"S54","H46"
"S54","H47"
"S55","H40"
"S55","H46"
"S58","H16"
"S60","H12"
"S60","H16"
"S60","H48"
"S61","H12"
"S61","H16"
"S61","H23"
"S61","H24"
"S61","H48"
"S61","H49"
"S63","H20"
"S64","H20"
"S65","H19"
"S65","H27"
"S68","H17"
"S68","H20"
"S68","H45"
"S68","H54"
"S70","H24"
"S70","H41"
"S70","H42"
"S70","H48"
"S70","H49"
"S71","H23"
"S71","H24"
"S71","H36"
"S72","H23"
"S73","H12"
"S73","H19"
"S73","H26"
"S73","H27"
"S74","H12"
"S74","H19"
"S74","H23"
"S74","H24"
"S74","H26"
"S77","H23"
"S78","H12"
"S78","H16"
"S78","H48"
"S82","H23"
"S82","H24"
"S84","H12"
"S84","H26"
"S84","H27"
"S84","H41"
"S84","H42"
"S84","H49"
"S86","H17"
"S86","H25"
"S86","H34"
"S86","H40"
"S86","H46"
"S86","H55"
"S87","H17"
"S87","H23"
"S87","H24"
"S87","H25"
"S87","H30"
"S87","H34"
"S87","H40"
"S87","H46"
"S87","H54"
"S88","H24"
"S90","H24"
"S91","H23"
"S91","H24"
"S92","H24"
"S93","H16"
"S94","H16"
"S94","H30"
"S94","H34"
"S94","H35"
"S95","H17"
"S95","H25"
"S96","H16"
"S97","H16"
"S98","H10"
"S98","H12"
"S98","H14"
"S98","H36"
"S98","H56"
"S99","H30"
"S99","H34"
"S100","H24"
"S101","H16"
"S101","H37"
"S101","H43"
"S102","H10"
"S102","H12"
"S102","H14"
"S102","H30"
"S102","H38"
"S102","H42"
"S102","H48"
"S102","H49"
"S102","H57"
"S103","H23"
"S104","H12"
"S104","H41"
"S104","H42"
"S105","H12"
"S105","H41"
"S106","H58"
"S106","H61"
"S107","H10"
"S107","H12"
"S107","H41"
"S108","H10"
"S109","H43"
"S110","H10"
"S111","H16"
"S111","H36"
"S112","H37"
"S112","H44"
"S113","H23"
"S113","H24"
"S114","H10"
"S114","H23"
"S114","H24"
"S115","H23"
"S115","H24"
"S116","H10"
"S117","H24"
"S118","H10"
"S119","H16"
"S120","H24"
"S121","H19"
"S121","H31"
"S122","H12"
"S123","H37"
"S123","H63"
"S124","H16"
"S124","H36"
"S125","H12"
"S126","H10"
"S126","H23"
"S126","H24"
"S127","H10"
"S127","H12"
"S127","H23"
"S127","H24"
"S128","H47"
"S129","H12"
"S129","H47"
"S130","H10"
"S130","H23"
"S131","H10"
"S131","H23"
"S132","H12"
"S132","H24"
"S133","H12"
"S133","H24"
"S134","H10"
"S134","H24"
"S135","H10"
"S135","H12"
"S135","H24"
"S136","H54"
"S136","H63"
"S137","H20"
"S137","H51"
"S138","H20"
"S138","H51"
"S139","H39"
"S139","H42"
"S139","H56"
"S140","H10"
"S140","H12"
"S140","H14"
"S140","H48"
"S140","H49"
"S140","H57"
"S141","H10"
"S142","H12"
"S143","H45"
"S144","H12"
"S144","H45"
"S145","H23"
"S145","H24"
"S145","H37"
"S146","H23"
"S146","H24"
"S146","H37"
"S147","H16"
"S147","H24"
"S148","H16"
"S148","H24"
"S149","H10"
"S149","H16"
"S150","H10"
"S150","H16"
"S151","H23"
"S151","H24"
"S151","H36"
"S151","H43"
"S152","H12"
"S153","H20"
"S153","H50"
"S153","H51"
"S153","H55"
"S154","H20"
"S154","H50"
"S154","H51"
"S154","H55"
