"symbiont","host"
"S7","H8"
"S7","H14"
"S11","H8"
"S13","H8"
"S14","H6"
"S14","H8"
"S14","H10"
"S16","H15"
"S17","H6"
"S17","H10"
"S17","H11"
"S18","H16"
"S20","H19"
"S21","H6"
"S21","H10"
"S23","H6"
"S24","H6"
"S24","H11"
"S24","H16"
"S26","H10"
"S26","H11"
"S27","H8"
"S27","H10"
"S27","H11"
"S28","H6"
"S28","H8"
"S28","H10"
"S28","H11"
"S29","H8"
"S30","H8"
"S31","H8"
"S31","H10"
"S31","H11"
"S31","H16"
"S32","H8"
"S32","H15"
"S33","H6"
"S33","H10"
"S34","H11"
"S35","H8"
"S35","H10"
"S35","H16"
"S36","H15"
"S37","H16"
"S38","H20"
"S39","H20"
"S39","H21"
"S40","H10"
"S40","H11"
"S41","H16"
"S42","H10"
"S42","H11"
"S43","H15"
"S44","H8"
"S45","H8"
"S46","H10"
"S46","H11"
"S47","H10"
"S47","H11"
"S47","H15"
"S48","H14"
"S48","H16"
"S49","H6"
"S49","H10"
"S49","H11"
"S50","H6"
"S50","H10"
"S50","H11"
"S50","H14"
"S51","H16"
"S52","H14"
"S52","H20"
"S52","H21"
"S53","H14"
"S55","H11"
"S55","H16"
"S56","H14"
"S57","H14"
"S57","H22"
"S57","H23"
"S60","H19"
"S60","H22"
"S60","H23"
"S61","H10"
"S61","H11"
"S62","H6"
"S62","H10"
"S62","H11"
"S63","H8"
"S64","H8"
