"symbiont","host"
"S11","H1"
"S12","H5"
"S12","H8"
"S12","H9"
"S13","H1"
"S13","H6"
"S13","H7"
"S14","H1"
"S18","H6"
"S18","H7"
"S20","H6"
"S20","H7"
"S21","H1"
"S22","H5"
"S23","H5"
"S23","H6"
"S23","H7"
"S23","H9"
"S23","H12"
"S24","H5"
"S24","H6"
"S24","H7"
"S24","H9"
"S25","H5"
"S26","H5"
"S27","H6"
"S27","H7"
"S28","H5"
"S29","H1"
"S29","H5"
"S29","H6"
"S29","H7"
"S30","H1"
"S30","H5"
"S30","H6"
"S30","H7"
"S31","H5"
"S32","H8"
"S34","H1"
"S35","H1"
"S37","H14"
"S38","H5"
"S39","H5"
"S40","H5"
"S41","H5"
"S41","H6"
"S41","H7"
"S42","H5"
"S42","H6"
"S42","H7"
"S43","H1"
"S44","H1"
"S44","H5"
