"symbiont","host"
"S1","H14"
"S7","H3"
"S7","H13"
"S7","H14"
"S9","H13"
"S9","H24"
"S13","H19"
"S19","H2"
"S20","H2"
"S21","H9"
"S21","H17"
"S22","H2"
"S22","H4"
"S22","H13"
"S22","H14"
"S22","H18"
"S22","H21"
"S22","H22"
"S23","H20"
"S26","H4"
"S31","H13"
"S31","H14"
"S32","H13"
"S32","H14"
"S33","H7"
"S41","H3"
"S41","H20"
"S43","H17"
"S45","H11"
"S46","H12"
"S46","H13"
"S46","H18"
"S47","H7"
"S47","H20"
"S48","H5"
"S48","H10"
"S50","H16"
"S52","H13"
"S52","H14"
"S52","H24"
"S53","H6"
"S53","H16"
"S53","H17"
"S55","H16"
"S55","H17"
"S58","H4"
"S58","H13"
"S58","H14"
"S59","H4"
"S59","H13"
"S59","H14"
"S60","H13"
"S61","H2"
"S61","H13"
"S62","H3"
"S62","H7"
"S63","H3"
"S63","H7"
"S64","H6"
"S64","H18"
"S64","H20"
"S65","H2"
"S66","H16"
"S68","H3"
"S68","H7"
"S69","H20"
"S70","H18"
"S70","H22"
"S71","H19"
"S72","H20"
"S73","H3"
"S73","H13"
"S73","H14"
"S74","H3"
"S76","H3"
"S76","H7"
"S76","H18"
"S76","H22"
"S77","H2"
"S77","H4"
"S77","H13"
"S77","H18"
"S77","H22"
"S78","H3"
"S78","H19"
"S79","H3"
"S79","H19"
"S80","H3"
"S81","H3"
"S82","H16"
"S83","H3"
"S83","H16"
"S84","H25"
"S84","H26"
"S85","H3"
