"symbiont","host"
"S6","H13"
"S6","H14"
"S12","H3"
"S12","H4"
"S12","H5"
"S12","H6"
"S12","H17"
"S12","H18"
"S12","H21"
"S12","H22"
"S14","H4"
"S14","H5"
"S14","H6"
"S16","H3"
"S16","H4"
"S16","H8"
"S16","H17"
"S16","H18"
"S19","H15"
"S19","H17"
"S19","H18"
"S20","H16"
"S22","H11"
"S22","H12"
"S22","H15"
"S23","H5"
"S23","H6"
"S24","H3"
"S24","H4"
"S24","H5"
"S24","H8"
"S24","H12"
"S24","H14"
"S25","H10"
"S27","H5"
"S27","H6"
"S27","H16"
"S27","H17"
"S27","H18"
"S28","H3"
"S28","H4"
"S28","H5"
"S28","H8"
"S29","H10"
"S29","H19"
"S29","H20"
"S31","H11"
"S31","H12"
"S32","H4"
"S32","H5"
"S34","H10"
"S34","H16"
"S34","H18"
"S34","H19"
"S35","H10"
"S35","H15"
"S35","H18"
"S35","H20"
"S36","H5"
"S36","H6"
"S36","H8"
"S36","H11"
"S36","H12"
"S36","H13"
"S36","H14"
"S37","H4"
"S39","H4"
"S39","H5"
"S40","H4"
"S40","H5"
"S41","H4"
"S41","H5"
"S41","H18"
"S41","H21"
"S42","H4"
"S42","H5"
"S42","H17"
"S42","H18"
"S42","H22"
"S43","H11"
"S43","H13"
"S43","H14"
"S44","H3"
"S44","H11"
"S44","H13"
"S44","H14"
"S45","H6"
"S45","H15"
"S45","H17"
"S45","H18"
"S46","H6"
"S46","H15"
"S46","H18"
"S47","H4"
"S48","H4"
"S49","H15"
"S49","H17"
"S49","H18"
"S50","H16"
"S51","H17"
"S51","H18"
"S52","H4"
"S53","H4"
"S53","H5"
"S54","H4"
"S55","H4"
"S56","H4"
"S57","H4"
"S58","H4"
"S58","H6"
"S58","H11"
"S58","H12"
"S58","H16"
"S58","H17"
"S58","H22"
"S59","H4"
"S59","H6"
"S59","H11"
"S59","H12"
"S59","H16"
"S59","H17"
"S59","H22"
"S60","H4"
"S61","H4"
