"symbiont","host"
"S10","H4"
"S13","H4"
"S13","H6"
"S13","H8"
"S13","H16"
"S17","H7"
"S19","H4"
"S19","H6"
"S21","H4"
"S21","H6"
"S22","H4"
"S23","H4"
"S24","H8"
"S24","H15"
"S24","H16"
"S25","H6"
"S26","H6"
"S27","H6"
"S28","H6"
"S30","H4"
"S32","H6"
"S33","H6"
"S34","H6"
"S35","H6"
"S36","H6"
"S36","H8"
"S37","H6"
"S37","H8"
"S38","H6"
"S40","H6"
"S41","H4"
"S42","H6"
"S43","H4"
"S44","H4"
"S45","H4"
"S46","H4"
"S46","H6"
"S47","H8"
"S47","H15"
"S47","H16"
"S48","H6"
"S49","H6"
"S50","H6"
"S51","H6"
