"symbiont","host"
"S13","H38"
"S20","H31"
"S24","H20"
"S25","H9"
"S28","H3"
"S28","H9"
"S28","H25"
"S31","H3"
"S32","H21"
"S33","H31"
"S33","H32"
"S34","H3"
"S34","H31"
"S35","H9"
"S36","H39"
"S37","H31"
"S37","H32"
"S38","H3"
"S40","H21"
"S41","H21"
"S44","H31"
"S45","H3"
"S45","H25"
"S45","H27"
"S47","H31"
"S49","H3"
"S50","H3"
"S51","H28"
"S51","H36"
"S53","H25"
"S55","H3"
"S55","H39"
"S56","H3"
"S56","H4"
"S56","H38"
"S56","H39"
"S57","H26"
"S58","H27"
"S59","H38"
"S59","H39"
"S61","H4"
"S61","H20"
"S62","H38"
"S63","H3"
"S63","H38"
"S63","H39"
"S64","H27"
"S64","H38"
"S65","H4"
"S65","H28"
"S66","H4"
"S67","H9"
"S67","H38"
"S68","H9"
"S68","H39"
"S69","H4"
"S70","H9"
"S70","H39"
"S72","H3"
"S72","H4"
"S72","H9"
"S73","H3"
"S74","H3"
"S75","H9"
"S76","H4"
"S76","H9"
"S77","H4"
"S78","H4"
"S79","H27"
"S79","H38"
"S79","H39"
"S80","H4"
"S81","H32"
"S82","H4"
"S82","H32"
"S83","H14"
"S84","H14"
"S85","H3"
"S86","H4"
"S87","H20"
"S87","H26"
"S88","H20"
"S88","H26"
"S89","H3"
"S89","H9"
"S90","H3"
"S90","H4"
"S90","H9"
"S91","H28"
"S91","H36"
"S92","H37"
"S92","H39"
"S93","H14"
"S94","H3"
