"symbiont","host"
"S21","H24"
"S22","H13"
"S22","H18"
"S47","H24"
"S51","H38"
"S56","H30"
"S56","H31"
"S57","H39"
"S59","H28"
"S59","H29"
"S59","H31"
"S59","H45"
"S59","H46"
"S61","H40"
"S62","H26"
"S62","H28"
"S62","H30"
"S62","H31"
"S62","H42"
"S63","H28"
"S63","H29"
"S63","H46"
"S65","H30"
"S65","H31"
"S66","H24"
"S67","H24"
"S68","H35"
"S69","H30"
"S69","H31"
"S70","H39"
"S70","H42"
"S72","H28"
"S72","H29"
"S72","H46"
"S74","H28"
"S74","H29"
"S74","H30"
"S74","H31"
"S74","H46"
"S76","H28"
"S76","H45"
"S76","H46"
"S77","H26"
"S78","H26"
"S80","H26"
"S80","H33"
"S81","H27"
"S83","H31"
"S84","H37"
"S85","H31"
"S86","H31"
"S87","H15"
"S88","H15"
"S90","H30"
"S90","H31"
"S91","H35"
"S92","H26"
"S93","H35"
"S94","H5"
"S94","H31"
"S95","H5"
"S95","H31"
"S97","H29"
"S97","H32"
"S97","H38"
"S97","H42"
"S99","H28"
"S99","H32"
"S99","H39"
"S99","H46"
"S100","H7"
"S101","H7"
"S102","H29"
"S102","H32"
"S102","H45"
"S103","H7"
"S103","H29"
"S103","H32"
"S103","H42"
"S103","H45"
"S103","H46"
"S104","H7"
"S104","H29"
"S104","H32"
"S104","H42"
"S104","H46"
"S105","H5"
"S106","H5"
"S106","H7"
"S107","H7"
"S108","H38"
"S109","H13"
"S109","H32"
"S109","H35"
"S109","H39"
"S110","H29"
"S110","H32"
"S110","H39"
"S111","H7"
"S111","H29"
"S111","H32"
"S111","H39"
"S113","H7"
"S114","H7"
"S117","H7"
"S118","H40"
"S119","H7"
"S120","H30"
"S120","H31"
"S120","H32"
"S120","H38"
"S121","H30"
"S121","H31"
"S121","H32"
"S121","H38"
"S121","H42"
"S122","H24"
"S123","H7"
"S125","H7"
"S125","H28"
"S125","H29"
"S125","H45"
"S125","H46"
"S127","H31"
"S127","H37"
"S128","H30"
"S128","H31"
"S129","H30"
"S129","H31"
