"symbiont","host"
"S7","H1"
"S9","H1"
"S9","H3"
"S9","H21"
"S11","H1"
"S11","H2"
"S11","H7"
"S13","H2"
"S13","H14"
"S13","H23"
"S14","H2"
"S14","H6"
"S14","H10"
"S14","H11"
"S14","H12"
"S14","H14"
"S14","H22"
"S15","H1"
"S15","H2"
"S15","H6"
"S15","H10"
"S15","H11"
"S15","H12"
"S15","H14"
"S15","H21"
"S16","H1"
"S16","H2"
"S16","H6"
"S16","H11"
"S16","H12"
"S16","H14"
"S16","H19"
"S16","H20"
"S17","H1"
"S17","H2"
"S19","H1"
"S19","H3"
"S19","H9"
"S21","H2"
"S22","H1"
"S22","H2"
"S22","H7"
"S22","H9"
"S22","H15"
"S23","H2"
"S26","H1"
"S26","H2"
"S26","H3"
"S26","H9"
"S26","H13"
"S27","H1"
"S27","H2"
"S27","H3"
"S27","H9"
"S27","H13"
"S27","H16"
"S28","H1"
"S28","H6"
"S28","H10"
"S28","H14"
"S28","H19"
"S28","H21"
"S29","H1"
"S29","H6"
"S29","H10"
"S29","H12"
"S29","H14"
"S29","H22"
"S31","H1"
"S33","H2"
"S34","H1"
"S34","H3"
"S34","H6"
"S34","H7"
"S34","H10"
"S34","H12"
"S34","H15"
"S34","H19"
"S34","H21"
"S34","H23"
"S37","H2"
"S38","H2"
"S38","H22"
"S40","H2"
"S41","H2"
"S42","H1"
"S42","H10"
"S42","H12"
"S42","H14"
"S42","H19"
"S42","H21"
"S42","H23"
"S43","H1"
"S43","H2"
"S43","H10"
"S43","H12"
"S43","H14"
"S43","H21"
"S43","H23"
"S44","H2"
"S44","H3"
"S44","H7"
"S44","H13"
"S44","H15"
"S45","H1"
"S46","H1"
"S47","H1"
"S47","H3"
"S47","H6"
"S47","H7"
"S47","H10"
"S47","H15"
"S47","H19"
"S47","H21"
"S47","H22"
"S48","H2"
"S48","H10"
"S48","H11"
"S48","H12"
"S48","H14"
"S49","H1"
"S50","H3"
"S50","H7"
"S50","H13"
"S50","H15"
"S51","H14"
"S51","H19"
"S51","H21"
"S51","H22"
"S52","H1"
"S52","H2"
"S52","H7"
"S53","H1"
"S53","H2"
"S53","H7"
"S54","H24"
"S55","H2"
"S55","H24"
"S56","H1"
"S56","H2"
"S56","H7"
"S56","H12"
"S56","H14"
"S56","H19"
"S56","H21"
"S57","H2"
"S58","H1"
"S58","H2"
"S58","H16"
"S59","H17"
"S60","H1"
"S60","H11"
"S60","H12"
"S60","H14"
"S60","H21"
"S61","H1"
"S61","H2"
"S61","H11"
"S61","H12"
"S61","H14"
"S61","H19"
"S61","H20"
"S62","H2"
"S62","H10"
"S62","H11"
"S62","H14"
"S62","H20"
"S63","H2"
"S63","H10"
"S63","H11"
"S63","H14"
"S63","H20"
"S64","H2"
"S64","H14"
"S65","H19"
"S65","H21"
"S65","H23"
"S66","H6"
"S66","H10"
"S66","H20"
"S66","H23"
"S67","H1"
"S67","H3"
"S67","H7"
"S67","H21"
"S67","H25"
"S67","H26"
"S68","H1"
"S68","H2"
"S68","H12"
"S68","H22"
"S69","H10"
"S69","H11"
"S69","H14"
"S69","H23"
"S70","H25"
"S70","H26"
"S71","H1"
"S71","H7"
"S71","H24"
