"symbiont","host"
"S4","H5"
"S4","H10"
"S5","H4"
"S5","H10"
"S6","H2"
"S6","H5"
"S12","H11"
"S12","H12"
"S13","H4"
"S13","H9"
"S14","H6"
"S14","H7"
"S14","H8"
"S15","H12"
"S16","H7"
"S16","H8"
"S16","H11"
"S16","H12"
"S18","H3"
"S18","H9"
"S18","H10"
"S19","H2"
"S19","H5"
"S20","H11"
"S21","H11"
"S21","H12"
"S22","H4"
"S22","H12"
"S24","H5"
"S26","H7"
"S26","H8"
"S27","H6"
"S27","H7"
"S27","H8"
"S28","H6"
"S29","H4"
"S29","H6"
"S29","H7"
"S30","H2"
"S30","H5"
"S30","H11"
"S30","H12"
"S31","H2"
"S32","H3"
"S32","H10"
"S33","H2"
"S34","H4"
"S35","H3"
"S35","H4"
"S36","H4"
"S36","H9"
"S37","H3"
"S38","H3"
"S38","H9"
"S38","H10"
"S39","H3"
"S39","H9"
"S39","H10"
