"symbiont","host"
"S24","H6"
"S24","H62"
"S41","H6"
"S44","H65"
"S51","H41"
"S51","H66"
"S52","H27"
"S52","H64"
"S52","H67"
"S52","H68"
"S54","H41"
"S55","H6"
"S55","H41"
"S55","H66"
"S56","H6"
"S56","H23"
"S57","H6"
"S58","H41"
"S58","H53"
"S58","H54"
"S58","H59"
"S58","H60"
"S58","H65"
"S59","H6"
"S60","H6"
"S60","H28"
"S60","H47"
"S62","H42"
"S64","H6"
"S67","H6"
"S67","H42"
"S67","H53"
"S67","H65"
"S67","H66"
"S68","H42"
"S68","H63"
"S69","H6"
"S69","H65"
"S69","H66"
"S70","H29"
"S73","H6"
"S73","H41"
"S74","H24"
"S76","H49"
"S77","H6"
"S77","H41"
"S81","H26"
"S81","H64"
"S81","H67"
"S81","H68"
"S82","H6"
"S82","H42"
"S83","H23"
"S84","H7"
"S85","H26"
"S85","H38"
"S85","H63"
"S86","H67"
"S87","H64"
"S88","H62"
"S91","H64"
"S92","H7"
"S92","H23"
"S92","H51"
"S92","H52"
"S93","H41"
"S93","H66"
"S94","H42"
"S94","H66"
"S96","H6"
"S96","H7"
"S96","H23"
"S96","H47"
"S97","H6"
"S98","H6"
"S98","H23"
"S98","H47"
"S98","H48"
"S99","H6"
"S99","H7"
"S99","H23"
"S99","H47"
"S99","H48"
"S100","H6"
"S100","H41"
"S101","H6"
"S101","H7"
"S101","H41"
"S102","H6"
"S102","H41"
"S102","H64"
"S102","H66"
"S103","H7"
"S104","H41"
"S104","H65"
"S104","H66"
"S106","H28"
"S106","H42"
"S106","H65"
"S107","H7"
"S108","H41"
"S108","H65"
"S108","H66"
"S109","H6"
"S109","H23"
"S109","H28"
"S109","H47"
"S109","H51"
"S111","H27"
"S112","H28"
"S112","H43"
"S112","H65"
"S113","H7"
"S113","H41"
"S113","H65"
"S114","H23"
"S114","H48"
"S115","H6"
"S115","H46"
"S116","H6"
"S116","H28"
"S116","H29"
"S116","H47"
"S116","H48"
"S117","H7"
"S118","H6"
"S119","H7"
"S120","H41"
"S120","H65"
"S120","H66"
"S121","H6"
"S121","H28"
"S121","H40"
"S121","H43"
"S121","H47"
"S121","H48"
"S122","H7"
"S123","H7"
"S123","H27"
"S124","H7"
"S124","H27"
"S125","H7"
"S126","H7"
"S127","H6"
"S127","H23"
"S127","H28"
"S127","H47"
"S127","H48"
"S128","H6"
"S128","H7"
"S128","H23"
"S128","H28"
"S128","H47"
"S128","H48"
"S129","H6"
"S129","H42"
"S129","H65"
"S129","H66"
"S130","H6"
"S130","H42"
"S130","H65"
"S131","H6"
"S132","H6"
"S132","H7"
"S133","H23"
"S133","H39"
"S133","H51"
"S133","H52"
"S134","H36"
"S134","H37"
"S135","H36"
"S135","H37"
"S136","H6"
"S137","H6"
"S137","H7"
"S138","H6"
"S139","H6"
"S139","H7"
"S140","H65"
"S141","H7"
"S142","H7"
"S142","H41"
"S142","H65"
"S142","H66"
"S143","H7"
"S144","H7"
"S145","H7"
"S146","H6"
"S146","H63"
"S147","H42"
"S147","H64"
"S147","H66"
"S148","H24"
"S148","H42"
"S148","H65"
"S149","H7"
"S150","H7"
"S150","H42"
"S150","H66"
"S151","H7"
"S151","H42"
"S151","H65"
"S151","H66"
"S152","H41"
"S152","H65"
"S152","H66"
"S153","H41"
"S153","H65"
"S153","H66"
"S154","H6"
"S154","H23"
"S154","H28"
"S154","H40"
"S154","H47"
"S154","H48"
"S155","H6"
"S155","H23"
"S155","H28"
"S155","H40"
"S155","H47"
"S155","H48"
"S156","H42"
"S156","H66"
"S157","H7"
"S158","H6"
"S159","H6"
"S160","H6"
"S160","H41"
"S160","H63"
"S160","H65"
"S161","H6"
"S161","H7"
"S161","H41"
"S161","H63"
"S161","H65"
"S162","H7"
"S162","H41"
"S162","H65"
"S162","H66"
"S163","H7"
"S163","H41"
"S163","H65"
"S163","H66"
"S164","H7"
"S164","H41"
"S164","H65"
"S164","H66"
"S165","H7"
"S165","H23"
"S165","H39"
"S165","H51"
"S165","H52"
"S166","H7"
"S166","H23"
"S166","H39"
"S166","H51"
"S166","H52"
"S167","H61"
"S168","H7"
"S168","H61"
