"symbiont","host"
"S8","H2"
"S9","H3"
"S10","H3"
"S11","H2"
"S11","H3"
"S13","H2"
"S13","H3"
"S14","H2"
"S14","H3"
"S14","H7"
"S14","H8"
"S14","H9"
"S14","H10"
"S14","H13"
"S14","H14"
"S14","H17"
"S16","H3"
"S20","H3"
"S22","H3"
"S23","H3"
"S24","H3"
"S25","H3"
"S26","H3"
"S26","H8"
"S26","H9"
"S26","H10"
"S26","H12"
"S26","H14"
"S27","H3"
"S27","H8"
"S27","H9"
"S27","H10"
"S27","H12"
"S27","H14"
"S29","H2"
"S29","H3"
"S30","H3"
"S30","H8"
"S30","H9"
"S30","H10"
"S30","H12"
"S30","H14"
"S31","H3"
"S32","H3"
"S33","H3"
"S34","H2"
"S35","H2"
