"symbiont","host"
"S44","H274"
"S50","H64"
"S54","H191"
"S56","H189"
"S57","H91"
"S57","H311"
"S59","H151"
"S60","H183"
"S61","H93"
"S62","H93"
"S68","H95"
"S69","H73"
"S83","H85"
"S89","H87"
"S93","H305"
"S96","H293"
"S100","H312"
"S101","H311"
"S101","H312"
"S106","H106"
"S110","H124"
"S114","H119"
"S115","H123"
"S116","H197"
"S116","H198"
"S117","H91"
"S117","H209"
"S118","H124"
"S119","H122"
"S119","H204"
"S120","H125"
"S124","H140"
"S124","H219"
"S125","H209"
"S126","H143"
"S132","H151"
"S132","H183"
"S133","H152"
"S136","H157"
"S137","H57"
"S137","H158"
"S140","H195"
"S140","H307"
"S140","H308"
"S141","H162"
"S143","H349"
"S144","H271"
"S145","H231"
"S147","H71"
"S152","H172"
"S155","H175"
"S156","H177"
"S157","H178"
"S159","H95"
"S165","H189"
"S166","H190"
"S167","H191"
"S168","H95"
"S169","H95"
"S170","H128"
"S170","H194"
"S171","H196"
"S172","H292"
"S172","H293"
"S173","H293"
"S174","H199"
"S175","H200"
"S176","H203"
"S177","H236"
"S178","H204"
"S180","H208"
"S181","H91"
"S181","H209"
"S182","H56"
"S182","H210"
"S183","H211"
"S184","H296"
"S186","H215"
"S187","H216"
"S189","H91"
"S189","H180"
"S189","H219"
"S190","H261"
"S191","H322"
"S192","H228"
"S193","H221"
"S194","H222"
"S198","H226"
"S199","H227"
"S200","H268"
"S200","H269"
"S201","H230"
"S202","H231"
"S204","H233"
"S205","H355"
"S206","H234"
"S207","H237"
"S208","H280"
"S209","H238"
"S211","H240"
"S212","H241"
"S214","H181"
"S214","H220"
"S215","H181"
"S215","H220"
"S216","H243"
"S217","H323"
"S217","H324"
"S218","H281"
"S219","H244"
"S220","H245"
"S221","H272"
"S222","H246"
"S223","H247"
"S224","H248"
"S225","H249"
"S226","H174"
"S227","H174"
"S229","H251"
"S230","H220"
"S231","H220"
"S232","H289"
"S233","H187"
"S235","H133"
"S235","H161"
"S236","H133"
"S236","H161"
"S237","H252"
"S238","H253"
"S239","H254"
"S240","H248"
"S241","H248"
"S242","H255"
"S243","H305"
"S244","H256"
"S245","H257"
"S246","H259"
"S248","H82"
"S248","H263"
"S250","H265"
"S251","H207"
"S251","H270"
"S252","H271"
"S253","H272"
"S254","H273"
"S255","H274"
"S256","H275"
"S257","H340"
"S257","H341"
"S258","H276"
"S259","H277"
"S260","H278"
"S261","H201"
"S261","H283"
"S262","H284"
"S263","H285"
"S264","H286"
"S265","H287"
"S266","H288"
"S267","H258"
"S268","H258"
"S269","H289"
"S271","H225"
"S272","H225"
"S273","H294"
"S274","H295"
"S275","H300"
"S276","H301"
"S277","H330"
"S278","H302"
"S279","H303"
"S280","H186"
"S280","H304"
"S281","H305"
"S282","H306"
"S283","H309"
"S284","H310"
"S285","H313"
"S286","H314"
"S287","H319"
"S288","H320"
"S289","H321"
"S290","H322"
"S291","H327"
"S292","H328"
"S293","H331"
"S294","H332"
"S295","H333"
"S296","H335"
"S297","H336"
"S298","H337"
"S299","H217"
"S299","H338"
"S300","H339"
"S301","H342"
"S302","H343"
"S303","H202"
"S304","H202"
"S305","H344"
"S306","H345"
"S307","H346"
"S308","H347"
"S309","H348"
"S310","H128"
"S310","H349"
"S311","H350"
"S312","H351"
"S313","H352"
"S314","H353"
"S315","H354"
"S316","H355"
