"symbiont","host"
"S25","H41"
"S25","H75"
"S25","H79"
"S28","H29"
"S35","H26"
"S36","H33"
"S42","H61"
"S43","H53"
"S44","H80"
"S45","H29"
"S45","H46"
"S49","H94"
"S49","H95"
"S50","H101"
"S51","H101"
"S52","H31"
"S52","H41"
"S53","H31"
"S53","H41"
"S54","H15"
"S55","H44"
"S56","H45"
"S56","H66"
"S60","H50"
"S61","H48"
"S62","H48"
"S63","H51"
"S66","H68"
"S68","H56"
"S69","H57"
"S70","H58"
"S71","H15"
"S72","H15"
"S73","H41"
"S73","H63"
"S74","H76"
"S74","H81"
"S75","H64"
"S76","H64"
"S79","H72"
"S80","H73"
"S81","H74"
"S82","H54"
"S82","H75"
"S83","H76"
"S84","H77"
"S85","H78"
"S86","H67"
"S87","H67"
"S88","H79"
"S89","H80"
"S90","H81"
"S91","H82"
"S92","H83"
"S93","H84"
"S96","H68"
"S96","H69"
"S96","H87"
"S97","H88"
"S98","H89"
"S99","H90"
"S100","H91"
"S101","H92"
"S102","H93"
"S103","H63"
"S103","H96"
"S104","H41"
"S104","H97"
"S105","H26"
"S106","H26"
"S107","H100"
"S108","H101"
