"symbiont","host"
"S21","H82"
"S22","H21"
"S26","H28"
"S30","H80"
"S34","H41"
"S35","H87"
"S38","H43"
"S39","H45"
"S41","H52"
"S44","H40"
"S44","H54"
"S47","H55"
"S48","H56"
"S50","H43"
"S52","H60"
"S53","H84"
"S54","H61"
"S54","H85"
"S55","H69"
"S56","H70"
"S57","H33"
"S58","H33"
"S59","H73"
"S60","H77"
"S60","H110"
"S62","H92"
"S63","H36"
"S64","H75"
"S66","H76"
"S67","H77"
"S68","H80"
"S70","H82"
"S71","H36"
"S73","H40"
"S74","H40"
"S76","H85"
"S77","H79"
"S78","H79"
"S79","H89"
"S79","H95"
"S80","H90"
"S81","H91"
"S82","H92"
"S83","H92"
"S84","H84"
"S85","H84"
"S86","H62"
"S86","H71"
"S86","H93"
"S88","H96"
"S88","H107"
"S88","H108"
"S89","H97"
"S90","H98"
"S91","H99"
"S92","H62"
"S92","H71"
"S92","H72"
"S92","H95"
"S93","H62"
"S93","H71"
"S93","H72"
"S93","H95"
"S94","H61"
"S94","H86"
"S95","H61"
"S95","H86"
"S96","H104"
"S97","H105"
"S98","H111"
"S99","H106"
"S100","H35"
"S101","H35"
"S102","H109"
"S103","H78"
"S103","H110"
