"symbiont","host"
"S20","H23"
"S20","H27"
"S21","H84"
"S22","H19"
"S23","H19"
"S25","H35"
"S30","H39"
"S34","H43"
"S36","H35"
"S38","H34"
"S39","H34"
"S40","H31"
"S41","H28"
"S41","H61"
"S42","H49"
"S42","H54"
"S43","H55"
"S44","H56"
"S46","H58"
"S48","H31"
"S49","H61"
"S51","H63"
"S52","H46"
"S52","H47"
"S55","H65"
"S59","H68"
"S62","H46"
"S63","H81"
"S64","H73"
"S65","H74"
"S66","H44"
"S67","H67"
"S67","H102"
"S68","H44"
"S68","H82"
"S69","H78"
"S70","H97"
"S70","H98"
"S71","H79"
"S72","H54"
"S73","H54"
"S74","H82"
"S75","H93"
"S76","H84"
"S77","H85"
"S78","H86"
"S79","H87"
"S81","H88"
"S83","H35"
"S84","H85"
"S85","H85"
"S86","H19"
"S87","H19"
"S88","H90"
"S89","H91"
"S90","H72"
"S91","H94"
"S93","H44"
"S93","H83"
"S94","H44"
"S94","H83"
"S95","H99"
"S96","H100"
"S97","H96"
"S98","H96"
"S99","H46"
"S99","H47"
"S100","H46"
"S100","H47"
"S101","H66"
"S102","H66"
"S104","H72"
"S105","H35"
"S106","H35"
