"symbiont","host"
"S28","H33"
"S39","H48"
"S51","H42"
"S53","H48"
"S68","H139"
"S79","H59"
"S79","H70"
"S80","H59"
"S80","H70"
"S81","H104"
"S83","H84"
"S89","H123"
"S92","H47"
"S92","H122"
"S93","H164"
"S96","H95"
"S97","H86"
"S98","H86"
"S99","H90"
"S100","H97"
"S103","H114"
"S105","H162"
"S106","H100"
"S108","H183"
"S108","H184"
"S110","H104"
"S111","H104"
"S112","H105"
"S113","H106"
"S113","H132"
"S115","H58"
"S116","H58"
"S118","H114"
"S120","H135"
"S123","H107"
"S124","H107"
"S125","H139"
"S126","H87"
"S127","H87"
"S130","H116"
"S131","H123"
"S133","H125"
"S134","H126"
"S135","H127"
"S136","H128"
"S136","H155"
"S137","H129"
"S138","H148"
"S139","H102"
"S139","H130"
"S140","H131"
"S140","H137"
"S141","H132"
"S142","H119"
"S143","H119"
"S144","H133"
"S148","H102"
"S148","H137"
"S149","H130"
"S149","H138"
"S150","H159"
"S151","H145"
"S152","H146"
"S153","H150"
"S154","H148"
"S155","H149"
"S156","H150"
"S157","H151"
"S158","H147"
"S158","H152"
"S159","H153"
"S160","H157"
"S161","H158"
"S162","H159"
"S163","H160"
"S164","H161"
"S165","H164"
"S167","H129"
"S167","H155"
"S167","H156"
"S168","H168"
"S169","H169"
"S170","H170"
"S171","H171"
"S172","H154"
"S172","H172"
"S173","H73"
"S173","H173"
"S174","H174"
"S175","H177"
"S176","H178"
"S177","H27"
"S177","H179"
"S178","H180"
"S179","H129"
"S179","H155"
"S179","H156"
"S180","H129"
"S180","H155"
"S180","H156"
"S181","H185"
"S182","H186"
"S183","H128"
"S183","H155"
"S184","H128"
"S184","H155"
"S185","H139"
"S186","H139"
