"symbiont","host"
"S33","H32"
"S45","H54"
"S45","H87"
"S50","H42"
"S54","H50"
"S56","H44"
"S57","H44"
"S58","H51"
"S61","H54"
"S62","H55"
"S63","H32"
"S64","H32"
"S65","H57"
"S69","H65"
"S70","H56"
"S70","H66"
"S71","H40"
"S72","H40"
"S73","H59"
"S74","H59"
"S75","H71"
"S76","H72"
"S78","H76"
"S79","H77"
"S80","H78"
"S81","H58"
"S82","H58"
"S83","H79"
"S84","H84"
"S85","H81"
"S86","H59"
"S87","H59"
"S88","H82"
"S89","H83"
"S90","H84"
"S91","H32"
"S92","H32"
"S93","H86"
"S94","H87"
"S95","H88"
"S96","H47"
"S96","H97"
"S96","H98"
"S97","H80"
"S98","H80"
"S99","H59"
"S100","H59"
"S101","H89"
"S102","H90"
"S103","H91"
"S104","H92"
"S105","H85"
"S105","H95"
"S106","H96"
"S107","H99"
"S108","H100"
