"symbiont","host"
"S28","H58"
"S37","H44"
"S38","H45"
"S39","H48"
"S42","H35"
"S43","H35"
"S45","H55"
"S47","H58"
"S48","H59"
"S50","H62"
"S51","H79"
"S52","H72"
"S54","H66"
"S55","H67"
"S56","H68"
"S57","H69"
"S59","H71"
"S60","H72"
"S61","H80"
"S62","H73"
"S63","H74"
"S64","H53"
"S65","H53"
"S66","H75"
"S67","H76"
"S68","H36"
"S69","H36"
"S70","H79"
"S71","H80"
"S72","H81"
"S73","H57"
"S74","H57"
"S75","H82"
"S76","H87"
"S77","H49"
"S78","H49"
"S79","H31"
"S80","H31"
"S81","H85"
"S82","H85"
"S83","H88"
"S84","H89"
