"symbiont","host"
"S3","H1"
"S9","H15"
"S20","H24"
"S28","H35"
"S29","H26"
"S30","H37"
"S34","H43"
"S35","H51"
"S38","H47"
"S39","H48"
"S40","H48"
"S41","H4"
"S42","H4"
"S44","H48"
"S45","H47"
"S46","H40"
"S47","H50"
"S47","H51"
"S48","H48"
"S50","H52"
"S51","H27"
"S53","H4"
"S54","H40"
"S55","H40"
"S56","H27"
"S57","H27"
"S58","H55"
"S59","H56"
"S60","H65"
"S61","H57"
"S62","H68"
"S63","H58"
"S64","H59"
"S65","H60"
"S66","H61"
"S68","H22"
"S68","H62"
"S69","H63"
"S70","H67"
"S71","H70"
"S72","H71"
"S73","H48"
"S74","H48"
"S75","H72"
"S76","H73"
"S77","H74"
"S78","H25"
"S78","H75"
"S79","H76"
"S80","H77"
