"symbiont","host"
"S36","H32"
"S37","H28"
"S39","H44"
"S41","H46"
"S43","H51"
"S43","H63"
"S44","H28"
"S45","H28"
"S46","H49"
"S47","H50"
"S48","H52"
"S50","H55"
"S51","H58"
"S52","H59"
"S54","H66"
"S55","H111"
"S55","H112"
"S56","H32"
"S57","H32"
"S60","H46"
"S63","H75"
"S64","H81"
"S67","H132"
"S68","H90"
"S69","H148"
"S70","H91"
"S71","H92"
"S72","H93"
"S73","H69"
"S75","H94"
"S75","H95"
"S76","H22"
"S77","H22"
"S78","H121"
"S79","H109"
"S80","H54"
"S82","H97"
"S82","H99"
"S83","H100"
"S84","H101"
"S85","H102"
"S87","H104"
"S88","H104"
"S90","H106"
"S91","H107"
"S93","H109"
"S94","H110"
"S95","H113"
"S96","H114"
"S97","H115"
"S98","H68"
"S99","H117"
"S100","H119"
"S101","H124"
"S102","H125"
"S103","H128"
"S104","H129"
"S105","H130"
"S105","H144"
"S106","H131"
"S107","H132"
"S109","H134"
"S110","H135"
"S110","H149"
"S110","H150"
"S111","H76"
"S112","H76"
"S113","H137"
"S114","H36"
"S114","H138"
"S115","H136"
"S115","H139"
"S116","H140"
"S117","H65"
"S117","H141"
"S118","H142"
"S119","H43"
"S119","H70"
"S120","H43"
"S120","H70"
"S121","H145"
"S122","H146"
"S123","H98"
"S124","H98"
"S125","H56"
"S126","H56"
"S127","H151"
"S128","H152"
"S129","H83"
"S130","H83"
"S131","H118"
"S132","H118"
