"symbiont","host"
"S21","H24"
"S26","H21"
"S30","H33"
"S31","H67"
"S31","H68"
"S33","H50"
"S35","H29"
"S36","H53"
"S36","H54"
"S36","H61"
"S36","H62"
"S37","H15"
"S39","H41"
"S40","H42"
"S41","H33"
"S42","H33"
"S44","H46"
"S44","H77"
"S44","H85"
"S49","H56"
"S50","H31"
"S50","H52"
"S51","H55"
"S53","H57"
"S54","H23"
"S55","H23"
"S56","H47"
"S57","H47"
"S58","H60"
"S58","H67"
"S58","H68"
"S59","H60"
"S59","H67"
"S59","H68"
"S60","H65"
"S61","H66"
"S62","H23"
"S63","H23"
"S64","H70"
"S64","H71"
"S65","H69"
"S66","H49"
"S67","H49"
"S68","H30"
"S69","H30"
"S70","H73"
"S71","H74"
"S72","H75"
"S73","H76"
"S74","H79"
"S75","H78"
"S76","H78"
"S77","H80"
"S78","H81"
"S79","H31"
"S79","H82"
"S80","H83"
"S81","H86"
"S82","H87"
