"symbiont","host"
"S35","H31"
"S42","H79"
"S46","H36"
"S50","H31"
"S56","H128"
"S57","H81"
"S62","H38"
"S64","H38"
"S64","H69"
"S65","H61"
"S66","H62"
"S67","H63"
"S69","H89"
"S71","H83"
"S72","H65"
"S73","H66"
"S74","H80"
"S75","H130"
"S76","H130"
"S77","H67"
"S78","H73"
"S79","H38"
"S79","H69"
"S86","H75"
"S88","H38"
"S88","H69"
"S89","H38"
"S89","H69"
"S90","H98"
"S90","H99"
"S91","H78"
"S94","H80"
"S95","H81"
"S96","H85"
"S97","H88"
"S98","H25"
"S99","H25"
"S100","H89"
"S101","H79"
"S102","H91"
"S103","H70"
"S104","H70"
"S105","H96"
"S106","H79"
"S107","H90"
"S108","H90"
"S109","H104"
"S110","H105"
"S111","H106"
"S113","H108"
"S114","H109"
"S115","H111"
"S116","H112"
"S117","H84"
"S117","H113"
"S118","H110"
"S119","H110"
"S120","H116"
"S121","H117"
"S122","H119"
"S123","H122"
"S123","H123"
"S124","H124"
"S125","H125"
"S126","H126"
"S127","H128"
"S128","H129"
"S129","H130"
"S130","H131"
"S131","H132"
"S132","H133"
"S133","H134"
"S134","H97"
"S134","H135"
"S135","H79"
"S136","H79"
"S137","H139"
"S138","H140"
"S139","H90"
"S140","H90"
"S141","H120"
"S141","H141"
"S142","H142"
"S143","H143"
"S144","H121"
"S144","H144"
"S145","H145"
"S146","H127"
"S146","H146"
"S147","H147"
"S148","H82"
"S148","H92"
"S148","H148"
"S149","H149"
"S150","H150"
"S151","H151"
"S152","H118"
"S153","H118"
