"symbiont","host"
"S40","H29"
"S43","H116"
"S43","H117"
"S68","H82"
"S72","H101"
"S76","H76"
"S77","H138"
"S77","H139"
"S78","H197"
"S84","H136"
"S85","H144"
"S85","H146"
"S86","H166"
"S86","H167"
"S88","H189"
"S102","H176"
"S105","H102"
"S106","H166"
"S106","H167"
"S109","H107"
"S111","H26"
"S113","H110"
"S114","H111"
"S117","H113"
"S122","H120"
"S124","H122"
"S125","H123"
"S126","H124"
"S128","H150"
"S129","H125"
"S130","H126"
"S132","H128"
"S133","H202"
"S133","H203"
"S135","H26"
"S140","H99"
"S141","H130"
"S142","H131"
"S143","H132"
"S144","H129"
"S145","H129"
"S147","H133"
"S148","H202"
"S152","H140"
"S153","H141"
"S154","H142"
"S155","H145"
"S156","H101"
"S157","H101"
"S158","H148"
"S159","H87"
"S160","H88"
"S160","H159"
"S160","H171"
"S161","H153"
"S162","H154"
"S162","H190"
"S162","H191"
"S163","H155"
"S164","H156"
"S165","H157"
"S166","H160"
"S168","H163"
"S169","H164"
"S171","H162"
"S172","H162"
"S175","H143"
"S176","H143"
"S177","H87"
"S178","H11"
"S178","H87"
"S179","H170"
"S180","H88"
"S180","H171"
"S182","H115"
"S183","H172"
"S184","H173"
"S185","H174"
"S186","H26"
"S186","H88"
"S187","H26"
"S187","H88"
"S188","H175"
"S189","H176"
"S191","H178"
"S192","H179"
"S193","H180"
"S194","H99"
"S195","H99"
"S196","H97"
"S196","H188"
"S197","H182"
"S198","H181"
"S198","H183"
"S199","H186"
"S200","H187"
"S201","H57"
"S202","H57"
"S203","H97"
"S203","H188"
"S204","H189"
"S205","H196"
"S207","H200"
"S208","H201"
