"symbiont","host"
"S15","H23"
"S20","H42"
"S20","H43"
"S26","H16"
"S27","H16"
"S28","H39"
"S29","H38"
"S30","H78"
"S31","H24"
"S31","H33"
"S31","H40"
"S31","H41"
"S33","H45"
"S34","H63"
"S34","H74"
"S35","H48"
"S36","H49"
"S38","H43"
"S39","H43"
"S40","H51"
"S41","H38"
"S42","H38"
"S43","H52"
"S44","H17"
"S44","H53"
"S45","H54"
"S46","H63"
"S46","H75"
"S47","H55"
"S48","H56"
"S49","H57"
"S50","H42"
"S51","H58"
"S52","H59"
"S53","H60"
"S54","H61"
"S55","H35"
"S56","H35"
"S57","H64"
"S59","H42"
"S60","H42"
"S63","H67"
"S64","H68"
"S65","H69"
"S66","H72"
"S67","H80"
"S67","H81"
"S68","H73"
"S69","H63"
"S69","H74"
"S70","H75"
"S71","H76"
"S72","H77"
"S73","H82"
"S74","H83"
"S75","H84"
"S76","H85"
