"symbiont","host"
"S44","H59"
"S54","H56"
"S56","H90"
"S60","H155"
"S64","H64"
"S67","H66"
"S76","H118"
"S76","H119"
"S77","H77"
"S89","H101"
"S91","H155"
"S94","H96"
"S97","H155"
"S98","H155"
"S99","H113"
"S100","H113"
"S102","H129"
"S102","H185"
"S104","H81"
"S105","H107"
"S108","H110"
"S109","H96"
"S109","H199"
"S110","H96"
"S110","H199"
"S112","H115"
"S114","H122"
"S115","H130"
"S116","H195"
"S116","H196"
"S117","H123"
"S118","H124"
"S119","H126"
"S120","H127"
"S121","H98"
"S123","H128"
"S124","H129"
"S125","H131"
"S126","H132"
"S127","H130"
"S128","H130"
"S129","H135"
"S130","H136"
"S131","H111"
"S132","H111"
"S133","H139"
"S134","H141"
"S135","H142"
"S138","H146"
"S141","H209"
"S144","H154"
"S145","H155"
"S146","H156"
"S147","H140"
"S147","H157"
"S148","H161"
"S149","H158"
"S151","H160"
"S152","H163"
"S155","H152"
"S155","H153"
"S155","H168"
"S156","H105"
"S158","H168"
"S159","H152"
"S159","H153"
"S159","H169"
"S159","H170"
"S160","H171"
"S161","H145"
"S162","H145"
"S163","H96"
"S164","H173"
"S165","H125"
"S166","H125"
"S167","H174"
"S168","H175"
"S169","H176"
"S170","H172"
"S170","H179"
"S171","H180"
"S172","H181"
"S173","H143"
"S174","H143"
"S175","H183"
"S176","H184"
"S177","H130"
"S177","H185"
"S178","H186"
"S179","H189"
"S180","H190"
"S181","H182"
"S182","H182"
"S183","H193"
"S184","H194"
"S185","H197"
"S186","H198"
"S187","H96"
"S187","H199"
"S189","H201"
"S190","H202"
"S191","H205"
"S192","H206"
"S193","H90"
"S193","H166"
"S194","H90"
"S194","H166"
"S195","H207"
"S196","H208"
