"symbiont","host"
"S39","H45"
"S48","H42"
"S48","H156"
"S48","H157"
"S54","H144"
"S60","H60"
"S63","H62"
"S64","H63"
"S70","H59"
"S72","H70"
"S76","H73"
"S78","H75"
"S80","H77"
"S81","H83"
"S82","H84"
"S86","H90"
"S90","H96"
"S92","H98"
"S93","H99"
"S94","H149"
"S95","H116"
"S95","H163"
"S100","H57"
"S101","H57"
"S102","H130"
"S107","H114"
"S108","H115"
"S111","H57"
"S112","H144"
"S113","H117"
"S114","H117"
"S115","H119"
"S118","H55"
"S119","H55"
"S120","H122"
"S122","H124"
"S124","H82"
"S124","H126"
"S126","H142"
"S127","H129"
"S128","H130"
"S129","H144"
"S131","H42"
"S131","H156"
"S131","H157"
"S132","H42"
"S132","H156"
"S134","H132"
"S135","H133"
"S136","H140"
"S138","H142"
"S139","H143"
"S140","H144"
"S141","H145"
"S142","H146"
"S143","H147"
"S144","H148"
"S145","H149"
"S147","H155"
"S150","H134"
"S150","H158"
"S151","H159"
"S152","H160"
"S153","H161"
"S153","H164"
"S153","H165"
"S154","H111"
"S155","H111"
"S156","H166"
"S157","H167"
"S158","H13"
"S158","H57"
"S159","H13"
"S159","H57"
