"symbiont","host"
"S17","H27"
"S26","H27"
"S30","H33"
"S34","H36"
"S36","H38"
"S37","H23"
"S37","H70"
"S37","H101"
"S39","H40"
"S41","H51"
"S41","H72"
"S45","H45"
"S48","H32"
"S49","H32"
"S50","H69"
"S51","H53"
"S52","H54"
"S54","H65"
"S55","H66"
"S57","H68"
"S58","H69"
"S59","H85"
"S60","H57"
"S61","H57"
"S64","H75"
"S65","H76"
"S67","H41"
"S70","H23"
"S70","H101"
"S71","H77"
"S73","H78"
"S74","H55"
"S74","H56"
"S75","H55"
"S75","H56"
"S76","H81"
"S77","H82"
"S78","H78"
"S79","H57"
"S80","H83"
"S81","H84"
"S82","H85"
"S82","H101"
"S83","H23"
"S83","H86"
"S84","H87"
"S85","H88"
"S86","H89"
"S87","H91"
"S88","H90"
"S88","H92"
"S89","H93"
"S90","H94"
"S91","H97"
"S92","H98"
"S93","H47"
"S94","H47"
"S95","H99"
"S96","H100"
"S97","H23"
"S97","H109"
"S98","H101"
"S99","H78"
"S100","H78"
"S101","H102"
"S102","H103"
"S103","H104"
"S104","H105"
"S105","H106"
"S106","H107"
"S107","H57"
"S108","H57"
"S109","H108"
"S110","H23"
"S110","H70"
"S110","H109"
