"symbiont","host"
"S11","H40"
"S15","H15"
"S16","H51"
"S17","H50"
"S18","H27"
"S22","H18"
"S23","H19"
"S27","H23"
"S30","H26"
"S32","H42"
"S32","H43"
"S33","H56"
"S33","H57"
"S34","H35"
"S35","H62"
"S38","H35"
"S39","H37"
"S40","H38"
"S41","H39"
"S42","H40"
"S44","H44"
"S45","H45"
"S46","H46"
"S47","H47"
"S48","H48"
"S49","H33"
"S50","H33"
"S51","H23"
"S52","H23"
"S53","H52"
"S54","H53"
"S56","H55"
"S57","H58"
"S58","H49"
"S59","H49"
"S60","H59"
"S61","H60"
"S62","H61"
"S63","H64"
"S64","H66"
"S65","H67"
