"symbiont","host"
"S10","H5"
"S11","H5"
"S20","H15"
"S36","H71"
"S41","H40"
"S44","H52"
"S44","H84"
"S45","H5"
"S46","H64"
"S47","H64"
"S52","H75"
"S58","H58"
"S59","H58"
"S61","H61"
"S62","H43"
"S63","H43"
"S65","H73"
"S67","H75"
"S71","H68"
"S72","H42"
"S75","H70"
"S76","H71"
"S77","H72"
"S78","H73"
"S79","H74"
"S80","H75"
"S81","H76"
"S82","H77"
"S83","H78"
"S84","H79"
"S85","H58"
"S87","H80"
"S88","H81"
"S89","H53"
"S90","H53"
"S91","H82"
"S92","H83"
"S93","H83"
"S94","H52"
"S94","H84"
"S95","H85"
"S96","H88"
"S97","H89"
